flightNumber,airline,arrivalDate,arrivalTime,passengers
SU8771,Nordavia,2024-06-13,10:28,310
SU360,Ural Airlines,2024-12-08,20:53,123
SU1339,Yakutia,2024-02-06,03:36,169
SU3030,UTair,2024-02-12,04:07,116
SU981,S7 Airlines,2024-03-02,19:37,296
SU7269,Rossiya,2024-02-15,10:16,288
SU4828,Ural Airlines,2024-05-19,15:46,88
SU5811,UTair,2024-06-18,08:48,75
SU3623,Pobeda,2024-03-25,13:39,178
SU2908,Nordavia,2024-01-05,18:02,80
SU4938,S7 Airlines,2024-05-04,04:55,267
SU5430,S7 Airlines,2024-02-24,06:26,168
SU9117,Yakutia,2024-01-15,21:46,269
SU9075,Rossiya,2024-03-21,18:45,52
SU3673,Yakutia,2024-05-02,09:03,177
SU3093,Ural Airlines,2024-01-08,02:00,117
SU4441,Yakutia,2024-11-04,11:48,66
SU3018,Yakutia,2024-11-23,10:11,208
SU2228,Ural Airlines,2024-06-14,08:31,194
SU6489,Aeroflot,2024-10-21,07:42,90
SU9957,Azimuth,2024-02-22,21:23,270
SU4810,Ural Airlines,2024-12-12,20:53,55
SU9240,UTair,2024-10-16,12:01,168
SU7784,UTair,2024-06-19,04:26,131
SU4501,Pobeda,2024-11-27,01:07,340
SU9317,UTair,2024-06-03,22:48,239
SU6431,Aeroflot,2024-10-09,07:47,155
SU7464,Azimuth,2024-01-02,01:17,137
SU4891,UTair,2024-02-27,15:52,275
SU7678,Ural Airlines,2024-08-27,06:40,258
SU5835,Rossiya,2024-06-07,07:28,223
SU2078,Azimuth,2024-02-23,20:40,263
SU8767,S7 Airlines,2024-10-12,01:20,202
SU9926,Red Wings,2024-03-05,18:57,254
SU4909,Yakutia,2024-12-18,16:52,81
SU1111,Ural Airlines,2024-09-16,06:23,67
SU4426,Azimuth,2024-07-14,12:51,208
SU6999,S7 Airlines,2024-11-27,14:22,165
SU6738,Rossiya,2024-11-24,15:13,270
SU5340,S7 Airlines,2024-10-25,15:08,263
SU7800,S7 Airlines,2024-04-28,06:05,162
SU9218,Rossiya,2024-09-21,04:34,55
SU5526,Aeroflot,2024-09-13,12:45,138
SU6150,Azimuth,2024-10-03,11:28,219
SU8472,Rossiya,2024-09-06,08:13,316
SU2685,Yakutia,2024-04-02,18:27,303
SU9218,UTair,2024-11-14,22:06,77
SU4164,UTair,2024-11-16,13:13,238
SU2241,Ural Airlines,2024-06-20,17:00,279
SU8140,Ural Airlines,2024-10-08,05:37,326
SU4228,Red Wings,2024-01-19,19:13,66
SU6912,Azimuth,2024-07-09,23:13,268
SU7404,UTair,2024-04-20,11:08,104
SU433,Ural Airlines,2024-09-17,14:57,295
SU7384,UTair,2024-01-07,20:30,156
SU2621,Azimuth,2024-11-27,21:43,165
SU4726,Nordavia,2024-04-20,09:19,245
SU7801,Pobeda,2024-10-11,23:56,65
SU5028,Aeroflot,2024-12-04,19:05,313
SU2199,Azimuth,2024-09-27,18:15,232
SU3503,S7 Airlines,2024-03-28,20:10,313
SU7973,Pobeda,2024-04-15,07:36,79
SU392,Pobeda,2024-10-05,06:37,302
SU4037,Rossiya,2024-06-25,13:09,214
SU3449,UTair,2024-08-07,22:34,96
SU7904,S7 Airlines,2024-09-19,00:11,79
SU3851,Red Wings,2024-06-21,13:36,277
SU8261,Nordavia,2024-12-05,17:23,102
SU4692,Yakutia,2024-04-12,18:32,142
SU2254,Rossiya,2024-08-21,05:30,333
SU7463,Yakutia,2024-04-22,01:17,99
SU1211,Nordavia,2024-08-16,13:17,281
SU844,Yakutia,2024-01-18,20:05,159
SU9721,Azimuth,2024-12-15,17:39,333
SU4657,Aeroflot,2024-01-21,04:30,164
SU6930,Nordavia,2024-11-18,02:16,273
SU1916,Ural Airlines,2024-04-22,13:39,103
SU2424,Azimuth,2024-07-20,00:38,116
SU408,Aeroflot,2024-09-10,12:38,163
SU3149,Nordavia,2024-02-14,16:17,349
SU7058,S7 Airlines,2024-06-10,19:17,157
SU8480,Azimuth,2024-06-07,21:26,334
SU4943,Rossiya,2024-03-10,21:55,214
SU2825,UTair,2024-11-16,15:55,317
SU2877,Aeroflot,2024-01-25,18:56,176
SU5414,UTair,2024-07-14,06:25,174
SU5033,Pobeda,2024-02-25,18:27,347
SU5419,S7 Airlines,2024-11-07,07:04,326
SU6477,Azimuth,2024-07-26,15:39,172
SU6856,Rossiya,2024-10-18,02:23,121
SU7349,Red Wings,2024-06-28,04:43,160
SU199,Ural Airlines,2024-08-18,22:13,173
SU4113,Ural Airlines,2024-05-13,17:16,102
SU3152,Azimuth,2024-07-11,19:29,259
SU4783,Azimuth,2024-05-13,15:34,87
SU4836,Pobeda,2024-02-16,21:46,120
SU4163,Azimuth,2024-06-24,14:11,120
SU7724,Azimuth,2024-02-15,13:43,94
SU2981,Nordavia,2024-12-24,18:06,123
SU5702,Azimuth,2024-11-24,03:08,117
SU5083,Rossiya,2024-07-28,18:12,191
SU2096,Yakutia,2024-12-02,19:42,181
SU810,Azimuth,2024-02-25,18:09,223
SU2531,S7 Airlines,2024-05-10,07:47,294
SU6950,Rossiya,2024-08-26,22:55,68
SU3920,Pobeda,2024-08-04,03:30,223
SU313,Nordavia,2024-11-15,09:51,56
SU5243,Aeroflot,2024-03-04,23:40,89
SU4750,Pobeda,2024-08-25,20:21,198
SU6337,Yakutia,2024-12-23,09:37,175
SU8671,UTair,2024-08-12,13:50,98
SU4501,Yakutia,2024-09-09,16:07,208
SU6765,S7 Airlines,2024-07-10,00:02,255
SU3290,S7 Airlines,2024-09-04,06:05,69
SU485,Red Wings,2024-03-12,05:24,109
SU5356,UTair,2024-04-01,15:47,268
SU3160,Rossiya,2024-10-20,04:32,314
SU6811,Azimuth,2024-05-27,03:57,203
SU6030,Azimuth,2024-09-13,15:26,76
SU2960,Nordavia,2024-03-21,22:20,287
SU6854,Rossiya,2024-07-23,14:13,184
SU7128,Aeroflot,2024-05-07,22:09,175
SU2588,Red Wings,2024-02-16,04:47,164
SU1910,Ural Airlines,2024-10-14,22:44,182
SU8700,UTair,2024-06-28,18:42,285
SU9403,Pobeda,2024-12-05,07:07,109
SU7817,UTair,2024-06-19,14:09,145
SU265,S7 Airlines,2024-06-26,12:55,98
SU2839,Aeroflot,2024-04-05,18:56,141
SU4090,Yakutia,2024-12-05,03:19,189
SU4656,Ural Airlines,2024-10-19,07:24,250
SU8405,UTair,2024-08-15,02:18,185
SU2313,UTair,2024-04-05,15:21,280
SU2269,Ural Airlines,2024-01-27,19:05,160
SU9253,Azimuth,2024-10-14,08:02,54
SU5357,UTair,2024-11-08,06:26,238
SU3445,Pobeda,2024-12-02,14:50,349
SU8115,Aeroflot,2024-10-03,08:14,298
SU1016,Ural Airlines,2024-08-21,14:39,60
SU3198,Azimuth,2024-07-02,00:23,304
SU8039,Nordavia,2024-06-17,17:29,210
SU1136,S7 Airlines,2024-08-26,23:16,125
SU3348,Pobeda,2024-12-27,07:33,172
SU3422,Azimuth,2024-04-16,11:17,192
SU9386,Yakutia,2024-12-02,05:26,262
SU4234,UTair,2024-05-17,10:58,62
SU9524,Pobeda,2024-11-10,16:36,316
SU3541,Ural Airlines,2024-10-28,00:59,324
SU4434,Rossiya,2024-08-11,03:06,65
SU5401,Nordavia,2024-04-14,08:33,107
SU1771,Aeroflot,2024-08-14,20:38,240
SU1987,Pobeda,2024-10-06,08:39,114
SU1951,Red Wings,2024-01-26,22:26,316
SU160,UTair,2024-01-25,03:13,337
SU7592,Azimuth,2024-02-16,15:08,278
SU5279,UTair,2024-11-08,04:47,84
SU2721,UTair,2024-09-10,16:33,125
SU5225,Azimuth,2024-04-18,17:12,250
SU9810,Nordavia,2024-07-10,11:21,273
SU974,UTair,2024-04-28,19:44,232
SU9314,Rossiya,2024-06-17,12:59,221
SU3753,Pobeda,2024-05-28,11:44,324
SU6018,S7 Airlines,2024-04-27,17:11,66
SU5106,Rossiya,2024-06-17,11:50,201
SU2430,Azimuth,2024-01-05,11:27,77
SU1459,Azimuth,2024-10-21,14:18,346
SU4600,Rossiya,2024-02-28,09:41,146
SU2529,Rossiya,2024-05-14,10:25,272
SU7483,S7 Airlines,2024-06-24,12:30,258
SU3941,Aeroflot,2024-01-28,11:35,160
SU9315,Yakutia,2024-04-23,09:42,264
SU2378,Rossiya,2024-10-05,16:15,222
SU3512,Yakutia,2024-07-24,03:39,339
SU6147,S7 Airlines,2024-11-03,13:53,197
SU7408,Aeroflot,2024-11-03,03:44,175
SU226,UTair,2024-11-03,16:54,187
SU7023,Ural Airlines,2024-05-16,14:28,301
SU5437,Rossiya,2024-10-05,00:15,271
SU1496,Ural Airlines,2024-09-02,15:20,206
SU9903,Aeroflot,2024-03-27,17:21,280
SU595,Pobeda,2024-12-07,21:14,88
SU7786,Pobeda,2024-11-28,17:39,220
SU802,UTair,2024-05-09,03:11,314
SU4883,Pobeda,2024-06-02,15:13,151
SU2376,Yakutia,2024-04-24,09:00,285
SU9612,Nordavia,2024-04-24,19:14,265
SU7220,Yakutia,2024-05-07,11:20,295
SU9735,Pobeda,2024-11-28,01:26,161
SU4190,UTair,2024-12-16,03:10,159
SU3674,Nordavia,2024-08-15,23:20,158
SU4689,Yakutia,2024-06-19,05:51,288
SU2058,Pobeda,2024-12-28,19:22,331
SU2006,Yakutia,2024-08-09,12:31,208
SU2751,Red Wings,2024-05-12,15:21,168
SU2988,Aeroflot,2024-06-19,03:10,208
SU2972,UTair,2024-02-28,23:24,179
SU7489,UTair,2024-04-05,04:17,115
SU5919,UTair,2024-09-09,20:51,185
SU3684,Pobeda,2024-02-26,14:23,78
SU7425,Nordavia,2024-06-24,10:02,223
SU2100,Rossiya,2024-11-20,17:59,136
SU8697,S7 Airlines,2024-08-27,19:54,315
SU8526,S7 Airlines,2024-06-02,17:18,158
SU9849,Rossiya,2024-09-04,11:31,270
SU5051,Aeroflot,2024-07-28,16:39,229
SU5706,Aeroflot,2024-10-15,20:32,321
SU1313,Yakutia,2024-12-17,01:35,96
SU1050,Yakutia,2024-08-28,01:09,291
SU3391,Rossiya,2024-03-28,15:36,102
SU4273,Pobeda,2024-07-27,11:28,261
SU6651,Ural Airlines,2024-04-18,15:41,290
SU5394,Aeroflot,2024-08-24,22:45,320
SU1389,Rossiya,2024-07-25,10:11,204
SU936,Pobeda,2024-11-16,19:50,255
SU3583,UTair,2024-01-07,15:10,318
SU8561,Rossiya,2024-09-11,05:04,242
SU3708,S7 Airlines,2024-12-22,05:15,82
SU3020,S7 Airlines,2024-02-10,02:18,240
SU7837,Red Wings,2024-02-28,00:45,244
SU1627,Aeroflot,2024-06-03,15:04,223
SU6282,Ural Airlines,2024-09-27,18:23,298
SU6846,Ural Airlines,2024-07-16,22:53,210
SU6972,Yakutia,2024-10-01,14:16,97
SU1933,Rossiya,2024-12-12,08:17,256
SU3931,Nordavia,2024-05-07,08:41,155
SU964,Pobeda,2024-03-03,02:38,77
SU8848,Pobeda,2024-05-17,03:59,143
SU473,Red Wings,2024-02-17,06:03,299
SU3920,Aeroflot,2024-09-13,03:16,102
SU140,Aeroflot,2024-04-26,22:53,346
SU2330,Azimuth,2024-10-19,23:48,107
SU6721,Yakutia,2024-04-28,01:19,98
SU8586,Rossiya,2024-01-16,01:28,79
SU2370,Pobeda,2024-08-02,00:29,246
SU6339,Rossiya,2024-12-26,01:46,340
SU2710,Ural Airlines,2024-05-19,16:40,162
SU3988,Red Wings,2024-03-07,23:00,255
SU8525,UTair,2024-03-18,08:39,129
SU5416,Azimuth,2024-09-20,13:51,280
SU4574,Ural Airlines,2024-02-17,14:19,178
SU6654,Ural Airlines,2024-07-14,09:36,167
SU8785,Yakutia,2024-11-02,18:16,348
SU6934,UTair,2024-02-07,10:16,184
SU7520,Nordavia,2024-04-17,13:18,99
SU9533,UTair,2024-05-22,13:49,336
SU8017,Aeroflot,2024-05-14,10:41,97
SU5289,Aeroflot,2024-11-16,06:42,161
SU5200,Aeroflot,2024-11-06,05:24,333
SU5251,Ural Airlines,2024-09-12,01:41,337
SU3532,S7 Airlines,2024-07-22,06:52,75
SU4012,Azimuth,2024-08-02,11:19,230
SU6908,Yakutia,2024-05-05,04:29,326
SU9416,Ural Airlines,2024-03-26,23:43,330
SU617,Aeroflot,2024-02-14,01:45,253
SU8341,Pobeda,2024-12-28,23:40,219
SU4863,Red Wings,2024-07-17,01:51,311
SU7125,S7 Airlines,2024-11-12,18:56,157
SU4407,Ural Airlines,2024-12-03,00:30,153
SU7292,Red Wings,2024-10-21,06:56,143
SU8081,UTair,2024-09-25,21:19,168
SU2047,Rossiya,2024-01-06,09:47,239
SU2384,Rossiya,2024-02-28,04:59,325
SU5473,Ural Airlines,2024-12-09,08:14,235
SU4051,Red Wings,2024-01-11,20:46,201
SU7007,Ural Airlines,2024-10-21,20:13,292
SU9829,Pobeda,2024-12-13,04:41,291
SU3844,Aeroflot,2024-11-02,01:42,341
SU6626,Aeroflot,2024-12-05,03:01,153
SU3730,UTair,2024-10-11,19:17,187
SU5971,Pobeda,2024-09-25,01:14,101
SU7227,Red Wings,2024-10-19,04:07,329
SU6186,Red Wings,2024-03-19,14:47,243
SU2076,Rossiya,2024-10-19,06:06,284
SU1468,Ural Airlines,2024-12-16,14:43,176
SU8758,Rossiya,2024-11-21,00:19,141
SU4724,Nordavia,2024-06-24,01:17,237
SU8528,Nordavia,2024-09-10,19:24,179
SU8107,Yakutia,2024-09-15,10:28,154
SU426,Azimuth,2024-12-13,07:00,231
SU1050,S7 Airlines,2024-07-09,07:21,255
SU9914,Red Wings,2024-08-10,21:20,94
SU1795,Rossiya,2024-11-06,11:24,202
SU3791,Azimuth,2024-07-04,20:05,328
SU2618,Aeroflot,2024-06-17,21:35,302
SU5976,Ural Airlines,2024-10-13,17:09,278
SU826,Ural Airlines,2024-01-17,00:03,99
SU3832,Yakutia,2024-01-14,13:05,237
SU3414,Red Wings,2024-08-18,16:06,100
SU734,Azimuth,2024-01-03,08:55,132
SU1189,Ural Airlines,2024-09-06,16:20,208
SU7906,S7 Airlines,2024-04-08,11:12,283
SU7405,Nordavia,2024-01-13,22:19,91
SU2640,Pobeda,2024-07-13,07:14,232
SU7018,Nordavia,2024-12-19,09:21,221
SU2979,S7 Airlines,2024-04-08,06:14,176
SU7041,Rossiya,2024-10-04,16:38,304
SU7235,S7 Airlines,2024-07-26,17:25,60
SU1098,Azimuth,2024-03-18,08:11,186
SU1907,Red Wings,2024-02-28,01:22,255
SU2447,Pobeda,2024-11-06,20:16,319
SU8911,Azimuth,2024-07-16,13:07,141
SU3496,Red Wings,2024-05-25,03:33,66
SU7781,Red Wings,2024-08-27,07:44,111
SU6872,UTair,2024-07-03,14:10,213
SU1407,Pobeda,2024-04-27,08:55,259
SU2249,Yakutia,2024-07-24,01:24,77
SU9525,Rossiya,2024-12-04,16:40,233
SU9216,Red Wings,2024-10-06,23:01,130
SU2376,Nordavia,2024-12-01,19:04,85
SU5144,UTair,2024-08-22,16:47,307
SU6533,UTair,2024-11-20,00:25,254
SU9816,Red Wings,2024-12-27,10:06,135
SU7360,Red Wings,2024-04-07,19:41,297
SU8379,Azimuth,2024-03-27,10:13,143
SU5597,Yakutia,2024-09-26,22:39,179
SU9950,Azimuth,2024-03-15,03:47,243
SU9737,S7 Airlines,2024-10-28,18:03,285
SU4611,Azimuth,2024-05-21,04:37,319
SU5527,Red Wings,2024-09-27,05:27,81
SU4203,Aeroflot,2024-04-04,10:51,340
SU4747,Azimuth,2024-06-12,10:40,205
SU8463,Yakutia,2024-10-12,09:40,202
SU627,UTair,2024-12-12,23:27,270
SU4704,Rossiya,2024-09-14,22:13,112
SU8165,Aeroflot,2024-10-11,04:13,135
SU1349,Rossiya,2024-05-03,11:33,160
SU6337,Azimuth,2024-03-27,09:39,63
SU1369,Red Wings,2024-03-18,08:17,257
SU7534,Pobeda,2024-02-23,17:46,316
SU6351,S7 Airlines,2024-09-17,23:03,270
SU8242,Rossiya,2024-09-12,11:13,83
SU6142,Aeroflot,2024-08-18,17:14,185
SU9306,Aeroflot,2024-04-18,21:52,173
SU3236,S7 Airlines,2024-11-26,19:18,135
SU8308,Rossiya,2024-11-07,21:48,243
SU2520,Ural Airlines,2024-11-24,18:28,79
SU7655,Pobeda,2024-02-12,21:29,219
SU6908,S7 Airlines,2024-12-21,12:38,152
SU8489,Aeroflot,2024-04-16,05:17,228
SU9238,Aeroflot,2024-09-20,04:08,161
SU9366,Pobeda,2024-12-15,07:18,108
SU539,Nordavia,2024-11-20,09:49,115
SU5768,UTair,2024-01-12,08:29,314
SU6306,S7 Airlines,2024-12-01,09:43,207
SU8973,Rossiya,2024-09-12,17:28,79
SU2805,Azimuth,2024-06-07,07:13,293
SU3073,Nordavia,2024-08-25,03:57,128
SU8731,UTair,2024-04-08,23:14,262
SU4934,Nordavia,2024-08-04,10:35,56
SU9564,Pobeda,2024-03-21,21:03,135
SU8849,Nordavia,2024-06-28,13:10,152
SU9117,Yakutia,2024-04-04,22:53,348
SU7649,Azimuth,2024-08-03,03:26,312
SU5201,Red Wings,2024-02-10,09:36,124
SU6707,S7 Airlines,2024-11-06,23:05,149
SU7806,Azimuth,2024-09-12,11:41,333
SU6827,Rossiya,2024-04-26,01:23,304
SU4576,Yakutia,2024-07-19,07:38,132
SU3380,Ural Airlines,2024-02-09,02:24,201
SU8425,Azimuth,2024-08-04,09:10,255
SU3220,Ural Airlines,2024-08-01,02:16,124
SU5709,Red Wings,2024-08-21,05:05,174
SU3634,Nordavia,2024-05-20,15:46,249
SU3026,Nordavia,2024-10-19,05:42,115
SU7343,S7 Airlines,2024-10-04,10:09,245
SU3827,Ural Airlines,2024-08-24,13:14,234
SU4757,Nordavia,2024-08-24,10:52,104
SU3280,Rossiya,2024-05-12,05:56,318
SU8474,Rossiya,2024-02-18,18:22,76
SU2267,Azimuth,2024-09-16,12:14,206
SU7965,Aeroflot,2024-03-28,00:33,176
SU9170,Aeroflot,2024-10-19,15:31,145
SU1341,Red Wings,2024-11-18,01:55,333
SU282,Rossiya,2024-08-19,13:21,106
SU7130,Ural Airlines,2024-10-26,22:19,91
