flightNumber,airline,arrivalDate,arrivalTime,passengers
SU6490,Aeroflot,2024-08-09,02:37,144
SU5756,Yakutia,2024-05-08,07:27,104
SU9235,Azimuth,2024-06-26,07:43,224
SU7777,Azimuth,2024-07-03,07:35,239
SU1777,Yakutia,2024-10-11,14:30,107
SU5372,Azimuth,2024-06-20,04:40,55
SU3535,Red Wings,2024-02-27,06:43,167
SU7331,Ural Airlines,2024-10-05,13:41,172
SU4817,Red Wings,2024-11-01,03:39,61
SU7044,Ural Airlines,2024-11-22,11:41,82
SU6434,Yakutia,2024-11-14,21:15,97
SU9242,Pobeda,2024-06-26,12:55,221
SU5315,Nordavia,2024-01-06,10:31,272
SU9532,S7 Airlines,2024-05-28,14:40,167
SU1892,Rossiya,2024-01-19,01:58,215
SU8308,Nordavia,2024-05-02,15:34,221
SU3668,Nordavia,2024-10-01,06:01,154
SU3826,Rossiya,2024-05-02,17:19,124
SU4971,Rossiya,2024-08-20,18:09,259
SU3127,Nordavia,2024-09-28,12:20,210
SU6906,Rossiya,2024-06-28,14:36,315
SU2794,Nordavia,2024-02-25,00:50,161
SU3902,Rossiya,2024-06-05,18:25,322
SU7896,Pobeda,2024-02-13,14:55,185
SU9624,Nordavia,2024-03-14,14:16,70
SU6279,Pobeda,2024-01-11,10:29,206
SU8689,UTair,2024-07-09,01:45,126
SU7532,Azimuth,2024-07-16,22:55,204
SU7199,Aeroflot,2024-11-08,16:31,245
SU3879,Pobeda,2024-12-08,07:32,169
SU7357,Azimuth,2024-07-02,13:33,229
SU874,Yakutia,2024-05-11,11:04,84
SU8328,Rossiya,2024-10-15,15:35,125
SU2738,Ural Airlines,2024-02-15,05:06,244
SU3928,Yakutia,2024-11-10,09:21,300
SU2519,Pobeda,2024-10-12,19:42,261
SU9014,UTair,2024-11-09,08:16,261
SU6907,UTair,2024-03-10,03:51,184
SU584,Aeroflot,2024-03-20,23:12,300
SU6317,UTair,2024-12-27,07:41,86
SU2098,Yakutia,2024-01-08,13:36,83
SU1958,Nordavia,2024-05-14,08:45,88
SU5940,Yakutia,2024-09-28,15:24,173
SU6190,UTair,2024-07-04,10:53,102
SU2454,Red Wings,2024-03-03,12:15,250
SU8795,Azimuth,2024-05-16,09:23,90
SU7458,UTair,2024-12-19,15:45,336
SU2663,Rossiya,2024-02-12,09:38,134
SU7260,Rossiya,2024-04-27,00:03,145
SU8782,Yakutia,2024-05-14,22:22,283
SU4285,Nordavia,2024-10-14,18:49,98
SU9441,Red Wings,2024-03-23,15:30,301
SU1695,Yakutia,2024-05-03,15:07,58
SU8024,Rossiya,2024-01-08,10:55,263
SU6216,Rossiya,2024-11-05,20:17,219
SU6503,S7 Airlines,2024-01-16,16:18,246
SU6752,UTair,2024-02-02,13:48,297
SU3239,UTair,2024-02-06,16:01,329
SU2323,Pobeda,2024-02-25,02:00,74
SU4106,Yakutia,2024-08-28,15:02,271
SU3425,Red Wings,2024-09-05,01:56,175
SU972,UTair,2024-05-18,09:50,81
SU4493,Ural Airlines,2024-01-04,21:55,219
SU7641,S7 Airlines,2024-12-27,05:48,289
SU2566,Pobeda,2024-06-02,10:31,317
SU221,Aeroflot,2024-05-04,02:49,218
SU8497,S7 Airlines,2024-09-08,04:48,157
SU1805,S7 Airlines,2024-05-26,14:36,297
SU9857,Pobeda,2024-03-14,15:26,52
SU9982,Red Wings,2024-09-20,21:17,113
SU1594,Red Wings,2024-01-27,11:40,318
SU6303,Aeroflot,2024-10-23,04:57,201
SU2227,Red Wings,2024-02-18,13:34,194
SU9334,Rossiya,2024-09-26,15:09,80
SU5910,Ural Airlines,2024-04-27,05:19,254
SU4995,Ural Airlines,2024-10-25,14:04,58
SU4978,Ural Airlines,2024-12-23,08:18,305
SU2104,UTair,2024-04-25,04:23,232
SU7743,Yakutia,2024-01-10,00:18,179
SU2130,Nordavia,2024-05-27,04:31,145
SU9538,Red Wings,2024-02-09,05:02,308
SU6527,Nordavia,2024-06-07,15:45,116
SU9342,Ural Airlines,2024-05-18,14:57,216
SU289,UTair,2024-09-18,12:38,280
SU2868,Nordavia,2024-05-10,23:18,146
SU9913,Red Wings,2024-02-15,22:32,153
SU8247,Nordavia,2024-01-28,10:10,210
SU333,UTair,2024-02-04,11:08,209
SU5110,UTair,2024-10-26,20:15,53
SU8170,Ural Airlines,2024-07-10,18:58,307
SU6466,Pobeda,2024-09-14,01:55,266
SU9523,UTair,2024-04-16,03:35,282
SU5701,Pobeda,2024-12-03,14:59,129
SU2339,Ural Airlines,2024-04-12,14:24,309
SU3788,Azimuth,2024-12-16,18:33,328
SU6072,Pobeda,2024-01-09,04:19,93
SU805,Red Wings,2024-04-18,09:44,107
SU1491,Ural Airlines,2024-10-14,19:34,292
SU5564,Nordavia,2024-05-11,16:33,256
SU3509,Ural Airlines,2024-06-02,03:30,74
SU7456,Azimuth,2024-04-20,21:01,315
SU6804,S7 Airlines,2024-07-20,19:13,318
SU9216,Pobeda,2024-09-14,09:26,261
SU7240,Nordavia,2024-05-10,14:15,182
SU4983,Rossiya,2024-04-21,03:27,91
SU6856,Pobeda,2024-01-02,04:50,287
SU5335,Nordavia,2024-12-10,19:30,319
SU4993,Rossiya,2024-08-24,10:00,135
SU699,Azimuth,2024-05-13,15:54,75
SU8898,Ural Airlines,2024-11-15,01:41,96
SU628,Nordavia,2024-11-25,04:51,121
SU5803,S7 Airlines,2024-11-26,16:14,53
SU4219,Azimuth,2024-04-04,08:30,63
SU4368,S7 Airlines,2024-03-16,16:11,128
SU2911,UTair,2024-08-02,14:04,295
SU2113,Ural Airlines,2024-08-10,08:11,297
SU1240,Rossiya,2024-11-10,14:47,304
SU214,Azimuth,2024-05-02,17:37,318
SU2061,Yakutia,2024-11-21,01:09,303
SU4383,Azimuth,2024-08-17,19:42,198
SU8937,Azimuth,2024-01-21,01:30,256
SU8113,Azimuth,2024-09-21,01:25,218
SU2633,Aeroflot,2024-08-16,09:05,156
SU3624,Azimuth,2024-09-03,16:06,310
SU1275,Aeroflot,2024-05-17,05:27,154
SU1083,Azimuth,2024-04-15,09:26,154
SU7192,Yakutia,2024-07-13,13:37,240
SU518,Aeroflot,2024-01-16,13:12,229
SU3138,S7 Airlines,2024-05-25,20:59,224
SU5053,Red Wings,2024-07-20,06:57,294
SU8943,Nordavia,2024-10-06,16:29,140
SU1089,UTair,2024-12-28,17:29,129
SU3815,Nordavia,2024-02-25,22:45,187
SU7172,Red Wings,2024-10-09,09:40,177
SU5261,Aeroflot,2024-02-14,16:28,221
SU8569,Azimuth,2024-04-27,00:23,330
SU1054,Yakutia,2024-11-15,00:07,252
SU4626,Ural Airlines,2024-09-08,21:55,176
SU1657,Aeroflot,2024-09-09,13:55,259
SU6110,Azimuth,2024-11-14,03:17,98
SU8331,S7 Airlines,2024-01-05,22:10,97
SU1002,Aeroflot,2024-09-24,10:18,56
SU385,S7 Airlines,2024-02-12,00:04,78
SU8630,Ural Airlines,2024-10-03,10:39,181
SU7212,Ural Airlines,2024-04-24,09:45,62
SU872,Nordavia,2024-09-20,23:23,230
SU330,Ural Airlines,2024-03-22,04:33,196
SU1827,Yakutia,2024-01-06,14:36,91
SU3188,Ural Airlines,2024-09-23,11:26,141
SU526,Rossiya,2024-04-06,07:22,221
SU9289,Rossiya,2024-01-08,06:52,194
SU1357,Nordavia,2024-11-21,22:09,259
SU9251,Red Wings,2024-10-01,23:39,288
SU3726,Ural Airlines,2024-04-02,09:43,86
SU8437,Red Wings,2024-02-19,20:13,113
SU4588,Pobeda,2024-09-24,02:43,269
SU1452,Rossiya,2024-02-12,01:20,55
SU3532,Pobeda,2024-09-16,14:27,263
SU7140,Pobeda,2024-10-01,09:22,113
SU4722,Yakutia,2024-01-10,14:50,264
SU6538,Rossiya,2024-10-13,05:47,152
SU3369,S7 Airlines,2024-02-04,18:51,154
SU9969,Aeroflot,2024-04-16,03:46,321
SU9464,UTair,2024-12-08,19:50,236
SU4045,UTair,2024-01-05,17:01,153
SU4825,Aeroflot,2024-09-14,20:32,148
SU6131,Nordavia,2024-09-09,01:33,347
SU4444,UTair,2024-07-17,04:24,144
SU9824,Ural Airlines,2024-03-26,02:53,162
SU2673,Pobeda,2024-07-13,23:35,91
SU8259,Pobeda,2024-08-10,06:04,227
SU9682,Azimuth,2024-11-05,19:47,85
SU121,Nordavia,2024-06-01,22:06,341
SU2783,Azimuth,2024-09-05,23:48,325
SU2464,S7 Airlines,2024-12-17,22:35,346
SU6970,Aeroflot,2024-06-20,09:48,65
SU8154,Pobeda,2024-04-24,18:37,101
SU1881,Aeroflot,2024-03-21,03:56,318
SU5452,Nordavia,2024-11-19,09:42,198
SU3193,Ural Airlines,2024-09-05,08:17,174
SU7713,Red Wings,2024-12-11,18:50,162
SU5496,Red Wings,2024-07-02,19:36,139
SU3915,Pobeda,2024-09-09,03:56,112
SU5619,Aeroflot,2024-06-02,06:48,70
SU2077,Ural Airlines,2024-12-02,15:13,76
SU9608,Aeroflot,2024-03-12,11:05,89
SU1628,Yakutia,2024-04-11,05:08,204
SU5928,Ural Airlines,2024-12-23,11:27,344
SU735,Azimuth,2024-11-22,11:31,291
SU9217,Pobeda,2024-10-20,10:35,164
SU8676,UTair,2024-07-23,19:52,289
SU4493,S7 Airlines,2024-05-26,02:02,334
SU4357,Red Wings,2024-10-15,12:41,254
SU6424,UTair,2024-06-13,18:08,120
SU7750,UTair,2024-07-27,18:48,103
SU8525,Ural Airlines,2024-04-05,10:33,341
SU7848,Ural Airlines,2024-05-13,10:26,301
SU4680,Red Wings,2024-10-05,16:31,184
SU677,Azimuth,2024-01-19,23:44,314
SU5960,S7 Airlines,2024-06-19,07:45,317
SU2744,Azimuth,2024-01-09,10:54,109
SU7060,S7 Airlines,2024-05-14,05:45,230
SU4359,Azimuth,2024-05-15,11:34,98
SU6789,Ural Airlines,2024-04-23,19:26,166
SU1375,Nordavia,2024-08-05,04:39,104
SU8081,UTair,2024-09-20,18:33,108
SU7319,Pobeda,2024-03-20,17:37,330
SU3698,Ural Airlines,2024-11-28,23:23,209
SU8632,Yakutia,2024-10-02,02:46,336
SU4080,Pobeda,2024-10-18,15:29,293
SU3220,Nordavia,2024-07-28,08:32,318
SU7213,Nordavia,2024-10-22,01:58,71
SU2019,S7 Airlines,2024-09-17,00:10,227
SU6023,Nordavia,2024-08-13,12:15,204
SU6048,Nordavia,2024-01-13,20:07,89
SU5459,S7 Airlines,2024-08-01,04:23,262
SU7580,Ural Airlines,2024-02-15,03:10,247
SU4819,UTair,2024-07-20,02:05,262
SU2240,Pobeda,2024-04-09,19:29,234
SU7820,Ural Airlines,2024-10-14,04:05,244
SU9092,Yakutia,2024-04-05,13:17,228
SU2570,UTair,2024-04-24,09:36,241
SU2830,Nordavia,2024-07-08,16:47,163
SU3358,Azimuth,2024-03-15,22:54,298
SU3005,Red Wings,2024-12-23,03:47,60
SU9772,S7 Airlines,2024-08-12,21:30,162
SU243,Red Wings,2024-06-25,03:32,297
SU3806,Pobeda,2024-03-03,17:20,187
SU294,UTair,2024-03-09,16:39,127
SU5518,Rossiya,2024-08-20,15:20,202
SU8805,UTair,2024-08-10,21:20,75
SU1321,UTair,2024-09-01,06:25,290
SU2580,Rossiya,2024-05-21,16:18,120
SU8015,Red Wings,2024-08-21,11:53,294
SU7525,Yakutia,2024-06-28,11:30,283
SU7448,Azimuth,2024-02-27,16:09,86
SU9539,UTair,2024-08-08,03:06,322
SU3043,Rossiya,2024-12-08,23:55,212
SU5430,Pobeda,2024-07-02,02:59,301
SU9297,UTair,2024-06-20,14:27,69
SU1224,Ural Airlines,2024-08-12,10:16,105
SU3388,Aeroflot,2024-08-03,13:18,272
SU6075,Yakutia,2024-10-08,00:12,207
SU2060,Yakutia,2024-06-27,12:05,224
SU5373,UTair,2024-04-01,01:43,70
SU7088,Rossiya,2024-07-23,13:29,64
SU884,Rossiya,2024-09-03,09:54,312
SU8269,Azimuth,2024-08-12,20:36,248
SU6777,Red Wings,2024-07-28,23:08,100
SU4293,Pobeda,2024-06-04,00:50,220
SU6632,Pobeda,2024-06-07,23:24,335
SU4326,Red Wings,2024-10-25,15:38,302
SU2369,Rossiya,2024-04-08,13:43,86
SU5650,UTair,2024-02-05,10:20,309
SU4387,S7 Airlines,2024-07-21,20:30,82
SU6978,Rossiya,2024-09-15,20:42,217
SU6725,Yakutia,2024-01-15,20:52,293
SU6808,Yakutia,2024-09-24,07:08,220
SU6366,Azimuth,2024-06-03,06:11,310
SU1723,Ural Airlines,2024-02-04,15:10,310
SU5932,Nordavia,2024-05-28,10:52,61
SU2379,UTair,2024-12-08,09:02,332
SU7322,UTair,2024-02-25,03:14,270
SU8333,Ural Airlines,2024-12-20,17:23,118
SU4577,Azimuth,2024-11-22,06:28,78
SU2506,Rossiya,2024-06-17,23:21,200
SU8790,S7 Airlines,2024-11-15,23:05,152
SU7269,Pobeda,2024-12-25,03:38,297
SU4133,S7 Airlines,2024-04-03,19:03,194
SU7049,Rossiya,2024-12-03,05:44,331
SU1930,Rossiya,2024-09-18,21:49,103
SU4410,Yakutia,2024-08-13,16:52,84
SU2610,Aeroflot,2024-11-12,18:55,284
SU9650,Pobeda,2024-09-19,23:47,258
SU3336,Pobeda,2024-08-19,00:14,226
SU2126,Ural Airlines,2024-06-15,20:51,191
SU5776,Aeroflot,2024-05-03,20:13,318
SU2007,Red Wings,2024-02-15,10:59,71
SU2780,Rossiya,2024-11-03,08:38,131
SU6598,Rossiya,2024-03-13,05:52,150
SU579,Yakutia,2024-03-19,04:07,197
SU4584,Pobeda,2024-01-02,06:44,89
SU3146,Nordavia,2024-07-24,02:59,217
SU1331,Nordavia,2024-07-02,23:33,178
SU9483,Pobeda,2024-04-04,11:33,294
SU7105,Yakutia,2024-11-16,02:01,188
SU6955,Yakutia,2024-05-27,22:17,223
SU2718,Pobeda,2024-05-21,11:11,76
SU2740,Rossiya,2024-11-10,00:14,112
SU8483,Azimuth,2024-03-20,01:26,204
SU1435,Azimuth,2024-10-08,22:18,330
SU3724,Pobeda,2024-08-21,21:45,113
SU9283,Azimuth,2024-10-03,03:19,191
SU6942,Pobeda,2024-04-17,14:58,256
SU7927,Azimuth,2024-04-21,10:30,77
SU2659,Pobeda,2024-07-03,01:14,65
SU5441,Azimuth,2024-12-02,09:31,176
SU3982,Nordavia,2024-03-24,14:47,202
SU1205,Rossiya,2024-05-19,04:05,164
SU9626,Nordavia,2024-12-05,05:12,120
SU7385,S7 Airlines,2024-01-22,05:32,177
SU369,UTair,2024-12-27,17:44,326
SU3761,S7 Airlines,2024-08-19,13:35,137
SU7026,UTair,2024-11-04,17:46,106
SU8830,UTair,2024-07-05,00:21,133
SU559,Red Wings,2024-02-20,11:19,166
SU7403,Ural Airlines,2024-10-02,20:35,147
SU5465,Nordavia,2024-02-13,04:52,138
SU2510,Pobeda,2024-08-01,20:37,280
SU3933,Rossiya,2024-08-17,14:36,129
SU5341,Nordavia,2024-01-11,11:07,75
SU3603,Ural Airlines,2024-04-02,00:50,166
SU6265,Pobeda,2024-08-27,17:35,309
SU6616,Azimuth,2024-05-02,08:06,239
SU5990,UTair,2024-08-24,06:49,78
SU5427,Red Wings,2024-03-01,12:28,349
SU3056,Rossiya,2024-05-07,08:50,182
SU1635,UTair,2024-12-24,01:35,129
SU7880,Nordavia,2024-05-15,15:05,325
SU9969,Nordavia,2024-03-28,20:43,181
SU6386,Nordavia,2024-01-22,03:30,189
SU8610,Pobeda,2024-04-13,22:08,223
SU5622,Azimuth,2024-07-02,11:56,249
SU927,UTair,2024-03-02,10:02,69
SU5163,Yakutia,2024-03-11,07:39,85
SU2260,UTair,2024-04-23,12:55,152
SU8116,S7 Airlines,2024-08-08,12:51,71
SU319,Nordavia,2024-08-09,04:56,174
SU3569,Pobeda,2024-09-18,12:18,142
SU8566,UTair,2024-10-17,19:30,88
SU5865,Nordavia,2024-02-11,19:53,51
SU912,Azimuth,2024-03-24,00:32,216
SU1313,Nordavia,2024-03-03,18:59,245
SU357,Red Wings,2024-08-18,07:53,96
SU9559,Yakutia,2024-01-04,06:23,126
SU638,S7 Airlines,2024-05-20,08:09,342
SU2190,Red Wings,2024-08-06,08:27,169
SU8354,Azimuth,2024-09-25,19:35,157
SU5484,S7 Airlines,2024-04-22,17:46,138
SU3219,Rossiya,2024-01-04,12:28,236
SU8257,Aeroflot,2024-03-18,01:11,205
SU5289,Yakutia,2024-09-09,00:16,247
SU8011,Rossiya,2024-04-21,09:26,236
SU2612,UTair,2024-06-09,23:04,53
SU4011,Rossiya,2024-02-27,15:47,229
SU7643,UTair,2024-04-07,11:12,342
SU3994,Yakutia,2024-03-23,23:18,133
SU7378,UTair,2024-08-19,11:22,231
SU4610,Rossiya,2024-04-02,08:57,265
SU8370,Red Wings,2024-10-19,00:58,314
SU8692,Rossiya,2024-01-22,08:52,233
SU2704,Pobeda,2024-10-19,20:09,257
SU8178,Yakutia,2024-01-11,03:25,122
SU2335,Pobeda,2024-03-03,03:39,206
SU6191,UTair,2024-09-02,02:12,110
SU9766,S7 Airlines,2024-02-16,08:45,219
SU4651,Nordavia,2024-05-08,02:54,196
SU6625,Azimuth,2024-09-28,05:47,314
SU4343,Ural Airlines,2024-05-04,03:17,259
SU1676,Red Wings,2024-07-10,14:13,133
SU3196,UTair,2024-12-22,18:00,217
SU6631,Azimuth,2024-07-08,06:12,175
SU2350,UTair,2024-01-23,03:14,326
SU5176,Pobeda,2024-12-25,02:27,294
SU685,Azimuth,2024-04-07,21:30,160
SU6198,Rossiya,2024-09-26,07:28,270
SU6263,Yakutia,2024-10-27,05:48,51
SU3695,Rossiya,2024-08-20,09:22,317
SU4410,S7 Airlines,2024-03-07,12:13,153
SU2947,Pobeda,2024-03-20,13:45,179
SU9721,Azimuth,2024-12-11,14:05,166
SU7241,Yakutia,2024-02-22,09:59,255
SU9456,Pobeda,2024-07-22,23:09,220
SU905,UTair,2024-03-24,05:39,349
SU6828,Rossiya,2024-07-13,02:53,334
SU6828,Red Wings,2024-01-18,03:21,107
SU1501,S7 Airlines,2024-11-14,02:15,72
SU3893,Pobeda,2024-10-22,17:32,87
SU5094,Yakutia,2024-11-03,23:52,148
SU3273,S7 Airlines,2024-11-17,11:50,345
SU4839,UTair,2024-05-04,18:07,104
SU3288,UTair,2024-09-12,15:09,189
SU5859,Aeroflot,2024-04-04,00:35,309
SU1099,Yakutia,2024-03-15,01:44,158
SU2307,Red Wings,2024-07-09,11:59,296
SU3518,Ural Airlines,2024-01-07,06:01,155
SU8727,Yakutia,2024-02-21,00:05,208
SU1365,S7 Airlines,2024-04-07,19:16,265
SU3145,Rossiya,2024-10-22,03:27,340
SU6622,Aeroflot,2024-07-17,15:46,316
SU5116,Nordavia,2024-01-12,04:46,204
SU551,Ural Airlines,2024-02-23,17:58,300
SU9512,Pobeda,2024-09-16,13:04,157
SU6292,Red Wings,2024-06-14,08:28,284
SU3915,Nordavia,2024-12-13,15:19,196
SU592,S7 Airlines,2024-10-08,17:55,59
SU5450,Yakutia,2024-10-12,00:35,261
SU7701,Nordavia,2024-11-18,16:48,107
SU9753,S7 Airlines,2024-09-12,07:36,180
SU2524,Pobeda,2024-01-22,00:23,223
SU6244,Yakutia,2024-08-09,15:11,173
SU1551,UTair,2024-04-26,12:06,177
SU1356,Nordavia,2024-01-02,12:33,251
SU3366,Pobeda,2024-07-17,10:56,258
SU4236,UTair,2024-04-19,21:05,347
SU2869,Nordavia,2024-11-17,10:57,220
SU6842,Aeroflot,2024-02-06,01:42,206
SU5373,Ural Airlines,2024-03-28,20:05,270
SU1792,Ural Airlines,2024-10-21,05:21,158
SU4356,Pobeda,2024-01-06,12:13,130
SU6306,Red Wings,2024-04-09,14:13,277
SU4894,Rossiya,2024-09-05,04:06,191
SU9813,Red Wings,2024-01-11,12:54,264
SU6956,Rossiya,2024-05-09,22:33,260
SU9736,Ural Airlines,2024-05-14,19:24,218
SU8290,Azimuth,2024-07-26,11:49,222
SU2823,Pobeda,2024-05-28,17:41,263
SU823,Red Wings,2024-05-21,06:24,144
SU9064,UTair,2024-03-01,14:49,169
SU1031,UTair,2024-07-10,02:49,237
SU1224,Rossiya,2024-10-15,21:02,184
SU9971,Yakutia,2024-06-02,08:19,67
SU6660,UTair,2024-02-08,23:03,138
SU9485,Azimuth,2024-11-15,02:14,237
SU8282,Nordavia,2024-05-26,14:10,163
SU7972,Yakutia,2024-10-28,15:11,205
SU1550,Rossiya,2024-01-24,15:41,225
SU6393,Azimuth,2024-05-16,16:42,316
SU1292,Nordavia,2024-04-05,06:40,117
SU8585,Ural Airlines,2024-09-20,05:23,239
SU8760,Pobeda,2024-09-12,01:22,76
SU3638,Rossiya,2024-09-05,01:55,97
SU9132,Ural Airlines,2024-05-20,07:45,316
SU4320,Pobeda,2024-09-06,07:22,93
SU3515,Ural Airlines,2024-05-19,00:47,255
SU9414,Pobeda,2024-02-11,16:15,250
SU1989,Red Wings,2024-03-06,21:32,227
SU2727,S7 Airlines,2024-05-04,18:34,60
SU2809,Yakutia,2024-09-15,19:52,292
SU9343,S7 Airlines,2024-01-21,03:33,232
SU3639,Nordavia,2024-11-22,15:51,124
SU4214,Pobeda,2024-02-22,12:07,201
SU4779,Azimuth,2024-02-07,20:38,320
SU8134,S7 Airlines,2024-12-12,06:02,182
SU4935,S7 Airlines,2024-04-27,23:08,228
SU1893,Rossiya,2024-05-23,12:31,303
SU4911,S7 Airlines,2024-06-23,16:43,116
SU4680,Pobeda,2024-12-19,09:47,123
SU9177,Rossiya,2024-02-05,17:47,303
SU6900,Aeroflot,2024-06-06,02:13,119
SU2849,Aeroflot,2024-09-15,16:57,261
SU2417,S7 Airlines,2024-01-02,12:51,287
SU4347,S7 Airlines,2024-12-02,00:13,197
SU9043,Pobeda,2024-05-01,16:18,225
SU4677,S7 Airlines,2024-10-07,15:05,287
SU1164,Pobeda,2024-10-20,15:46,229
SU4096,Red Wings,2024-10-08,18:47,118
SU924,Azimuth,2024-07-25,11:43,276
SU7762,Aeroflot,2024-10-10,20:33,126
SU4259,Aeroflot,2024-03-19,13:31,290
SU3409,Red Wings,2024-04-11,04:46,231
SU2111,Ural Airlines,2024-05-13,01:22,186
SU7312,Azimuth,2024-08-16,01:10,317
SU741,S7 Airlines,2024-02-08,03:08,220
SU3582,Yakutia,2024-04-08,04:23,242
SU3101,Azimuth,2024-10-28,21:51,208
SU1773,Pobeda,2024-10-01,23:10,64
SU5957,Pobeda,2024-12-27,19:18,313
SU5544,Yakutia,2024-04-23,18:58,163
SU7605,Nordavia,2024-09-07,10:37,231
SU1545,UTair,2024-05-20,03:13,260
SU819,Ural Airlines,2024-09-18,03:28,170
SU6746,Aeroflot,2024-04-02,18:48,180
SU3330,Nordavia,2024-03-17,21:22,242
SU103,S7 Airlines,2024-02-27,11:56,126
SU1510,Aeroflot,2024-10-18,15:58,309
SU6006,S7 Airlines,2024-03-14,10:07,53
SU5362,Yakutia,2024-06-23,00:36,287
SU1475,UTair,2024-06-12,14:12,270
SU6403,UTair,2024-01-12,18:55,163
SU9766,Yakutia,2024-01-07,22:10,326
SU2211,Azimuth,2024-05-28,11:49,276
SU8717,Pobeda,2024-12-18,12:38,337
SU9421,S7 Airlines,2024-09-08,22:14,277
SU7010,Azimuth,2024-08-20,12:26,280
SU8843,Ural Airlines,2024-10-01,00:34,273
SU1993,Rossiya,2024-03-02,17:15,117
SU8557,Yakutia,2024-03-08,13:44,138
SU4535,Azimuth,2024-11-16,19:21,114
SU7889,Ural Airlines,2024-11-15,10:58,58
SU3832,Pobeda,2024-06-11,19:22,56
SU4108,Yakutia,2024-03-19,23:23,60
