flightNumber,airline,arrivalDate,arrivalTime,passengers
SU7960,UTair,2024-01-01,12:59,298
SU9637,S7 Airlines,2024-03-11,05:12,342
SU5650,Yakutia,2024-07-24,09:36,210
SU3114,Nordavia,2024-04-25,22:06,153
SU5146,Ural Airlines,2024-10-18,17:44,200
SU2059,Yakutia,2024-10-08,17:27,329
SU4832,S7 Airlines,2024-03-26,17:03,212
SU2967,Azimuth,2024-11-10,00:39,55
SU1869,Red Wings,2024-01-26,07:22,169
SU3275,Azimuth,2024-06-03,12:14,328
SU5380,S7 Airlines,2024-10-28,22:14,334
SU8251,Yakutia,2024-02-21,09:48,181
SU7185,Yakutia,2024-04-27,08:19,71
SU3921,Aeroflot,2024-12-12,02:31,235
SU7293,Azimuth,2024-10-26,00:42,115
SU1412,Red Wings,2024-07-28,14:29,343
SU5288,Red Wings,2024-08-20,16:01,185
SU9215,Rossiya,2024-05-16,07:32,118
SU3274,UTair,2024-05-06,01:18,155
SU2895,S7 Airlines,2024-01-08,20:29,236
SU5477,Azimuth,2024-11-01,19:56,322
SU3628,UTair,2024-02-24,23:31,129
SU8594,Aeroflot,2024-09-14,00:07,176
SU3502,Aeroflot,2024-06-09,01:19,302
SU9144,Pobeda,2024-05-28,21:38,345
SU6597,Rossiya,2024-03-28,19:21,209
SU1407,Rossiya,2024-10-03,04:07,302
SU5609,Pobeda,2024-06-09,01:02,74
SU9975,Nordavia,2024-03-06,12:07,293
SU7003,Yakutia,2024-11-07,19:05,177
SU6298,Azimuth,2024-03-07,01:16,188
SU8809,Nordavia,2024-06-13,06:26,215
SU2336,Yakutia,2024-02-22,22:54,53
SU1189,Red Wings,2024-09-12,20:07,199
SU2600,Red Wings,2024-10-12,02:57,127
SU7663,Ural Airlines,2024-02-12,04:09,307
SU2593,Yakutia,2024-06-22,07:41,313
SU4563,Nordavia,2024-03-18,17:20,266
SU8549,UTair,2024-03-03,02:57,269
SU345,Azimuth,2024-01-01,04:21,75
SU186,S7 Airlines,2024-08-28,13:01,271
SU5856,S7 Airlines,2024-06-05,09:04,62
SU4504,Pobeda,2024-10-07,03:56,71
SU6876,Yakutia,2024-07-20,21:43,178
SU1951,Yakutia,2024-11-28,13:38,198
SU2095,Azimuth,2024-07-01,02:59,297
SU6683,Azimuth,2024-10-24,00:18,161
SU4155,Rossiya,2024-11-14,20:43,300
SU4631,Yakutia,2024-10-09,14:18,183
SU8709,Pobeda,2024-10-05,23:55,334
SU8525,Nordavia,2024-04-11,14:28,346
SU2452,Yakutia,2024-12-15,02:32,246
SU8349,Nordavia,2024-06-01,17:03,64
SU1093,Red Wings,2024-06-07,20:10,50
SU974,Red Wings,2024-11-25,07:39,170
SU567,Yakutia,2024-03-11,01:57,82
SU2269,UTair,2024-11-24,07:14,136
SU8163,Red Wings,2024-09-14,03:40,348
SU8939,Nordavia,2024-12-03,13:56,222
SU5929,S7 Airlines,2024-11-09,06:09,293
SU5700,Ural Airlines,2024-01-21,07:38,117
SU4055,UTair,2024-10-14,13:03,324
SU6627,Nordavia,2024-02-03,03:55,299
SU9974,Nordavia,2024-10-14,08:20,228
SU3262,Ural Airlines,2024-07-18,17:05,238
SU8529,Yakutia,2024-10-27,07:32,146
SU3988,Aeroflot,2024-09-21,00:58,123
SU1407,Rossiya,2024-12-21,21:06,91
SU2313,Rossiya,2024-06-15,19:58,334
SU1051,Rossiya,2024-08-25,22:38,303
SU3803,S7 Airlines,2024-11-24,17:22,108
SU5363,UTair,2024-11-18,23:48,231
SU5957,Rossiya,2024-04-28,15:58,107
SU3143,Ural Airlines,2024-06-14,23:20,322
SU5633,Azimuth,2024-04-17,21:57,314
SU5677,Pobeda,2024-01-06,00:46,56
SU8137,Aeroflot,2024-05-10,16:40,190
SU5306,Nordavia,2024-02-11,12:38,162
SU9335,Ural Airlines,2024-01-12,10:08,162
SU264,Pobeda,2024-08-28,17:47,219
SU3748,S7 Airlines,2024-09-03,03:08,105
SU9361,Azimuth,2024-10-08,03:41,340
SU2031,Nordavia,2024-04-26,07:06,188
SU3822,S7 Airlines,2024-02-20,12:58,50
SU6792,UTair,2024-08-07,10:31,75
SU4053,Aeroflot,2024-05-27,18:23,82
SU6609,Red Wings,2024-06-28,12:33,272
SU4982,UTair,2024-08-19,13:38,229
SU7376,Nordavia,2024-11-13,16:37,253
SU9219,Nordavia,2024-08-12,10:26,350
SU7499,Aeroflot,2024-03-03,23:12,80
SU4346,S7 Airlines,2024-01-16,05:32,112
SU3774,UTair,2024-06-17,14:15,328
SU1116,Nordavia,2024-10-14,10:22,348
SU3396,Red Wings,2024-05-16,03:53,232
SU5513,Nordavia,2024-07-20,01:30,78
SU107,UTair,2024-01-22,14:41,258
SU4785,Ural Airlines,2024-11-24,22:30,290
SU8791,Yakutia,2024-04-12,03:06,319
SU1351,Red Wings,2024-11-27,18:33,188
SU6305,Azimuth,2024-10-16,14:07,204
SU4313,Ural Airlines,2024-07-15,22:21,323
SU1763,Rossiya,2024-05-16,11:42,203
SU9623,Azimuth,2024-09-25,21:53,161
SU4660,Yakutia,2024-07-05,09:51,288
SU4548,UTair,2024-08-26,08:39,148
SU1353,Rossiya,2024-03-16,09:13,200
SU4776,Red Wings,2024-01-20,16:20,292
SU4679,S7 Airlines,2024-01-23,06:13,145
SU8372,Rossiya,2024-05-03,05:16,217
SU145,Pobeda,2024-06-02,14:48,235
SU5167,Nordavia,2024-03-07,11:54,234
SU8845,Yakutia,2024-10-02,03:24,57
SU6448,S7 Airlines,2024-03-08,08:25,304
SU6800,Red Wings,2024-09-01,16:34,306
SU768,Aeroflot,2024-06-08,14:52,174
SU4065,Nordavia,2024-04-08,03:16,222
SU7055,Nordavia,2024-02-14,22:25,326
SU7201,Azimuth,2024-07-11,19:33,300
SU7087,UTair,2024-04-12,20:37,170
SU5375,Nordavia,2024-11-17,23:09,193
SU3322,Nordavia,2024-09-07,22:25,157
SU5240,Yakutia,2024-01-06,04:56,349
SU3005,Ural Airlines,2024-01-11,19:33,50
SU7549,Rossiya,2024-01-22,15:09,156
SU6071,Nordavia,2024-01-22,14:54,166
SU7348,Ural Airlines,2024-08-01,21:38,135
SU7381,Ural Airlines,2024-04-02,05:21,144
SU7375,Pobeda,2024-08-24,03:23,189
SU1765,S7 Airlines,2024-04-03,20:47,172
SU7330,Ural Airlines,2024-11-05,19:59,268
SU7275,Ural Airlines,2024-07-07,13:56,342
SU7691,UTair,2024-08-05,14:04,198
SU3742,Aeroflot,2024-03-26,21:31,187
SU8285,Azimuth,2024-02-05,08:05,280
SU3576,Pobeda,2024-08-06,06:06,268
SU7349,UTair,2024-11-16,14:34,138
SU2854,Aeroflot,2024-08-10,06:31,279
SU2823,Red Wings,2024-04-10,12:27,252
SU8497,Azimuth,2024-10-27,01:06,217
SU9117,Azimuth,2024-08-22,00:31,254
SU4388,S7 Airlines,2024-12-06,16:27,150
SU5202,Azimuth,2024-05-27,03:17,110
SU6560,Aeroflot,2024-10-22,15:13,133
SU4930,Azimuth,2024-11-12,14:04,310
SU3071,S7 Airlines,2024-02-07,21:27,137
SU1666,Ural Airlines,2024-12-07,12:03,116
SU4470,Red Wings,2024-09-25,00:52,117
SU9195,Red Wings,2024-11-17,07:46,173
SU7957,Aeroflot,2024-12-22,05:23,297
SU6751,Ural Airlines,2024-06-27,22:57,111
SU8350,Azimuth,2024-06-08,11:09,84
SU4599,Ural Airlines,2024-09-27,09:08,110
SU8542,Nordavia,2024-02-22,01:07,231
SU2812,UTair,2024-08-26,15:37,337
SU8773,Pobeda,2024-02-18,10:28,52
SU1882,Rossiya,2024-08-14,12:18,297
SU9572,UTair,2024-02-10,23:27,311
SU9021,Aeroflot,2024-03-10,23:06,54
SU3447,S7 Airlines,2024-12-15,16:22,134
SU7651,Ural Airlines,2024-09-10,12:52,164
SU7936,Azimuth,2024-08-18,16:44,72
SU8595,Yakutia,2024-02-14,00:06,193
SU5228,S7 Airlines,2024-11-20,10:06,88
SU9519,Rossiya,2024-11-01,19:36,75
SU4374,Pobeda,2024-06-09,04:04,196
SU9591,UTair,2024-05-05,01:15,250
SU6769,Azimuth,2024-12-27,16:40,167
SU2716,Red Wings,2024-08-16,09:38,235
SU1219,Pobeda,2024-06-15,00:18,191
SU6528,Nordavia,2024-12-15,11:09,342
SU4126,Pobeda,2024-04-01,22:01,224
SU9937,Yakutia,2024-01-26,04:07,239
SU2056,UTair,2024-12-21,09:36,220
SU5300,Rossiya,2024-06-05,22:23,165
SU1225,UTair,2024-12-26,23:49,149
SU3570,Red Wings,2024-02-20,21:19,153
SU9778,Azimuth,2024-04-25,20:55,310
SU2329,Red Wings,2024-09-09,14:41,133
SU6551,S7 Airlines,2024-09-14,07:48,100
SU1879,Rossiya,2024-08-08,12:35,137
SU3897,Ural Airlines,2024-12-07,16:52,140
SU3296,Pobeda,2024-09-11,07:28,74
SU9961,Rossiya,2024-03-21,20:59,140
SU7650,S7 Airlines,2024-06-24,13:25,341
SU8163,Azimuth,2024-03-10,06:00,56
SU7753,Azimuth,2024-03-02,08:31,248
SU3927,Red Wings,2024-02-04,15:15,335
SU5522,Nordavia,2024-11-02,12:35,102
SU4410,Azimuth,2024-06-09,18:52,87
SU217,Azimuth,2024-12-10,21:03,118
SU9698,Ural Airlines,2024-01-15,19:32,53
SU7603,Red Wings,2024-03-17,14:56,345
SU4959,Nordavia,2024-02-01,15:39,85
SU9800,Ural Airlines,2024-08-22,15:51,94
SU8216,Red Wings,2024-06-06,10:16,63
SU3498,Pobeda,2024-12-20,05:54,143
SU9389,Pobeda,2024-03-20,15:55,110
SU526,Red Wings,2024-01-01,22:13,232
SU176,Ural Airlines,2024-09-10,14:18,80
SU7597,Aeroflot,2024-04-22,20:36,151
SU1659,Azimuth,2024-08-06,00:11,150
SU2986,Azimuth,2024-09-23,00:04,341
SU7491,UTair,2024-08-26,13:35,175
SU7302,S7 Airlines,2024-12-13,19:35,298
SU6112,Aeroflot,2024-10-01,12:50,87
SU7008,Pobeda,2024-09-08,08:32,70
SU7578,Yakutia,2024-01-04,05:09,276
SU3924,Yakutia,2024-05-24,14:18,149
SU2575,Nordavia,2024-03-13,13:00,174
SU8297,Azimuth,2024-10-27,12:13,118
SU527,Aeroflot,2024-08-17,14:16,89
SU3034,Azimuth,2024-06-22,01:21,347
SU7036,Azimuth,2024-10-10,08:55,346
SU1055,Pobeda,2024-04-04,08:03,254
SU2288,Pobeda,2024-10-07,09:00,314
SU8290,Yakutia,2024-03-18,16:18,279
SU7017,Red Wings,2024-05-20,00:23,199
SU2191,Azimuth,2024-05-28,09:42,98
SU1365,Nordavia,2024-08-18,11:22,116
SU3266,UTair,2024-08-08,20:31,235
SU3708,Pobeda,2024-02-14,22:26,130
SU7742,Red Wings,2024-05-15,06:28,185
SU4746,Aeroflot,2024-05-21,09:35,258
SU1434,Pobeda,2024-06-23,01:17,154
SU6433,Rossiya,2024-01-23,03:28,165
SU1092,Rossiya,2024-07-08,08:40,322
SU8149,Pobeda,2024-10-14,07:41,253
SU2110,Ural Airlines,2024-05-14,11:59,344
SU7754,Pobeda,2024-05-08,08:57,179
SU8499,Ural Airlines,2024-02-21,22:43,76
SU2229,UTair,2024-09-17,23:47,187
SU1128,Nordavia,2024-10-06,05:24,60
SU2734,Azimuth,2024-12-02,04:48,295
SU9150,Aeroflot,2024-12-22,20:15,240
SU4901,Aeroflot,2024-06-16,21:30,130
SU9627,Rossiya,2024-03-11,00:53,54
SU4064,Rossiya,2024-12-09,11:30,303
SU1282,Ural Airlines,2024-10-04,01:28,334
SU8189,UTair,2024-01-02,09:27,210
SU9619,Ural Airlines,2024-08-24,03:10,52
SU167,Aeroflot,2024-01-23,08:00,80
SU4540,Red Wings,2024-11-24,06:02,69
SU6502,UTair,2024-02-15,10:01,204
SU7164,Yakutia,2024-08-25,14:32,191
SU4649,Red Wings,2024-05-22,09:50,217
SU9725,S7 Airlines,2024-10-01,03:58,252
SU110,Ural Airlines,2024-02-19,07:35,55
SU1877,UTair,2024-11-03,04:56,301
SU5265,UTair,2024-07-07,17:00,58
SU9330,Nordavia,2024-04-13,23:01,285
SU7545,Aeroflot,2024-11-09,07:17,77
SU7526,Pobeda,2024-01-21,18:46,199
SU6109,Aeroflot,2024-06-10,13:22,140
SU8322,UTair,2024-10-25,22:18,278
SU7408,Nordavia,2024-03-19,09:47,307
SU2219,Yakutia,2024-11-04,04:29,271
SU3340,Azimuth,2024-02-25,06:07,315
SU9978,Red Wings,2024-10-27,09:52,98
SU7142,Azimuth,2024-01-16,11:37,311
SU548,Aeroflot,2024-11-25,06:04,70
SU2123,S7 Airlines,2024-01-08,21:53,237
SU4928,Rossiya,2024-12-14,06:34,243
SU4532,Red Wings,2024-07-11,14:43,181
SU2095,Azimuth,2024-12-09,15:10,123
SU4725,Azimuth,2024-12-20,23:49,336
SU5490,S7 Airlines,2024-01-21,01:18,206
SU936,Azimuth,2024-01-21,00:46,148
SU2325,Pobeda,2024-12-07,23:01,147
SU494,Red Wings,2024-08-03,22:19,136
SU4713,Yakutia,2024-02-08,22:02,208
SU1111,Aeroflot,2024-07-17,08:10,149
SU5659,Nordavia,2024-02-20,16:57,68
SU8831,Rossiya,2024-07-21,23:03,54
SU3178,UTair,2024-12-27,16:17,283
SU8153,Red Wings,2024-05-14,01:44,199
SU6590,Red Wings,2024-01-22,00:31,66
SU6256,Azimuth,2024-10-09,17:07,98
SU3012,Yakutia,2024-05-02,02:21,156
SU8278,UTair,2024-03-22,06:49,175
SU7195,Pobeda,2024-05-21,15:46,202
SU9266,Azimuth,2024-07-05,09:09,115
SU2107,UTair,2024-06-04,01:37,79
SU9649,S7 Airlines,2024-01-25,01:44,270
SU2273,UTair,2024-12-01,04:43,70
SU1943,Red Wings,2024-08-20,22:38,85
SU4779,Red Wings,2024-07-01,05:03,152
SU1085,UTair,2024-01-22,03:04,146
SU4280,Nordavia,2024-02-17,19:26,321
SU7287,UTair,2024-10-14,15:10,290
SU7654,S7 Airlines,2024-12-16,22:25,72
SU2166,S7 Airlines,2024-01-27,00:01,132
SU238,Aeroflot,2024-11-19,13:46,50
SU4135,S7 Airlines,2024-02-22,23:18,132
SU4377,UTair,2024-08-15,00:34,316
SU7869,Ural Airlines,2024-04-27,13:12,252
SU9927,Yakutia,2024-03-15,23:23,313
SU1160,Yakutia,2024-09-05,20:49,288
SU2552,S7 Airlines,2024-08-04,02:18,219
SU7255,Red Wings,2024-02-05,21:33,68
SU9121,S7 Airlines,2024-12-22,05:16,305
SU2287,Rossiya,2024-01-11,15:34,121
SU8603,Red Wings,2024-06-26,07:30,182
SU3034,UTair,2024-10-25,12:11,96
SU5927,Rossiya,2024-07-01,01:15,137
SU3373,Aeroflot,2024-08-04,12:56,141
SU4269,UTair,2024-12-06,01:42,227
SU2656,Ural Airlines,2024-04-23,20:30,158
SU2076,Red Wings,2024-03-17,05:55,87
SU9786,UTair,2024-06-25,09:26,140
SU1920,UTair,2024-08-14,11:02,268
SU8381,Rossiya,2024-04-18,11:00,57
SU616,UTair,2024-09-25,06:50,309
SU1116,Yakutia,2024-03-06,21:45,227
SU1229,Rossiya,2024-05-22,09:44,63
SU7726,Pobeda,2024-06-22,13:35,274
SU9948,Rossiya,2024-12-27,13:17,152
SU6146,Red Wings,2024-05-27,09:23,199
SU5403,Ural Airlines,2024-11-16,13:55,246
SU8830,Nordavia,2024-09-02,14:59,128
SU8298,Ural Airlines,2024-05-01,06:48,164
SU2260,Red Wings,2024-05-08,21:39,294
SU302,Nordavia,2024-01-11,20:00,97
SU6411,Rossiya,2024-02-19,22:34,51
SU5635,Nordavia,2024-05-07,14:21,329
SU2299,Nordavia,2024-03-12,21:40,167
SU5579,Azimuth,2024-04-12,22:25,332
SU921,Yakutia,2024-11-02,14:47,342
SU1336,S7 Airlines,2024-07-21,22:27,338
SU1883,Aeroflot,2024-09-02,16:01,223
SU4847,UTair,2024-07-26,10:00,179
SU1891,Ural Airlines,2024-01-01,11:47,129
SU5380,Pobeda,2024-07-28,15:07,130
SU8522,Yakutia,2024-09-01,02:01,274
SU6922,Red Wings,2024-02-22,15:53,88
SU3940,Ural Airlines,2024-09-05,21:18,106
SU312,Azimuth,2024-05-07,22:13,53
SU9017,UTair,2024-06-14,05:46,184
SU8281,Red Wings,2024-07-21,04:03,217
SU5653,Red Wings,2024-08-06,19:17,306
SU5795,Rossiya,2024-03-11,16:34,222
SU9066,Ural Airlines,2024-05-03,13:27,84
SU9355,Ural Airlines,2024-07-22,10:54,176
SU1271,Ural Airlines,2024-11-04,01:12,257
SU4746,Nordavia,2024-10-15,14:25,90
SU3434,Yakutia,2024-07-02,03:42,93
SU7618,UTair,2024-03-28,11:13,207
SU4468,Rossiya,2024-03-03,07:54,316
SU8810,S7 Airlines,2024-01-17,10:34,299
SU2118,Aeroflot,2024-07-19,13:06,142
SU8000,Red Wings,2024-08-04,02:53,205
SU6114,Nordavia,2024-04-10,22:16,186
SU9349,Yakutia,2024-03-21,10:22,79
SU5455,UTair,2024-07-08,00:39,80
SU3184,Azimuth,2024-09-22,12:55,242
SU9670,Rossiya,2024-09-07,16:13,316
SU5006,Red Wings,2024-02-06,09:44,245
SU7768,Yakutia,2024-08-11,06:36,300
SU8685,Red Wings,2024-09-12,03:37,164
SU7954,Yakutia,2024-09-24,23:49,99
SU4508,UTair,2024-06-19,06:28,225
SU2075,Nordavia,2024-11-20,07:39,70
SU6658,Nordavia,2024-06-18,02:27,304
SU5090,Aeroflot,2024-12-13,09:42,159
SU8174,Red Wings,2024-09-17,21:06,276
SU4064,Yakutia,2024-12-06,19:54,71
SU5924,Rossiya,2024-12-07,15:50,163
SU6674,Rossiya,2024-11-14,20:32,121
SU2581,Ural Airlines,2024-07-13,00:00,344
SU8929,Aeroflot,2024-07-24,11:07,191
SU1441,S7 Airlines,2024-12-06,01:14,299
SU5151,UTair,2024-07-02,03:42,340
SU3367,Ural Airlines,2024-08-24,13:35,56
SU4139,Pobeda,2024-05-04,03:01,140
SU9515,Pobeda,2024-07-15,14:04,151
SU4413,S7 Airlines,2024-07-09,09:25,298
SU5813,Red Wings,2024-12-12,17:56,231
SU6674,Nordavia,2024-11-18,04:44,320
SU5266,Aeroflot,2024-09-19,15:04,131
SU4229,Aeroflot,2024-10-04,21:54,60
SU4331,UTair,2024-01-20,16:10,109
SU6539,S7 Airlines,2024-06-05,16:02,139
SU2164,Nordavia,2024-01-04,21:44,88
SU2572,Yakutia,2024-06-15,02:00,238
SU8685,Ural Airlines,2024-08-22,00:51,255
SU7520,Red Wings,2024-03-26,00:14,158
SU5534,S7 Airlines,2024-09-07,03:08,65
SU4335,UTair,2024-02-04,01:56,97
SU3149,Azimuth,2024-07-25,11:47,134
SU3181,Azimuth,2024-05-26,23:53,262
SU6192,Rossiya,2024-12-14,14:50,85
SU9370,Pobeda,2024-01-03,00:08,161
SU8143,UTair,2024-11-23,10:16,104
SU7358,Pobeda,2024-11-26,13:31,176
SU7943,Rossiya,2024-06-09,02:06,160
SU9289,Aeroflot,2024-04-13,16:28,171
SU7378,Red Wings,2024-05-03,08:35,298
SU7021,UTair,2024-05-15,23:28,113
SU5397,Nordavia,2024-06-05,18:20,216
SU627,Red Wings,2024-02-19,17:18,315
SU1809,Yakutia,2024-03-15,03:55,248
SU6493,Yakutia,2024-06-19,02:41,97
SU2815,Ural Airlines,2024-10-18,03:32,163
SU3863,S7 Airlines,2024-02-13,23:57,221
SU5666,Rossiya,2024-07-26,21:54,126
SU3579,Rossiya,2024-11-24,21:43,244
SU9690,Nordavia,2024-05-25,10:12,99
SU6230,Red Wings,2024-09-19,14:58,332
SU5941,UTair,2024-05-03,19:12,349
SU3286,Ural Airlines,2024-04-15,20:49,170
SU6638,Aeroflot,2024-04-20,20:55,249
SU8949,Red Wings,2024-10-10,18:27,139
SU1428,Pobeda,2024-07-04,01:53,279
SU2261,Ural Airlines,2024-05-26,20:55,268
SU7292,Ural Airlines,2024-11-20,01:51,145
SU2654,UTair,2024-02-22,03:55,119
SU5753,UTair,2024-05-24,15:34,274
SU6323,Red Wings,2024-08-12,01:27,191
SU2577,Aeroflot,2024-04-08,12:25,130
SU2441,Aeroflot,2024-04-22,20:17,142
SU5829,Pobeda,2024-03-11,21:50,177
SU5402,S7 Airlines,2024-04-10,02:07,161
SU179,Nordavia,2024-01-25,00:09,246
SU2476,Red Wings,2024-03-13,05:54,89
SU6718,Pobeda,2024-08-08,01:05,317
SU2649,Aeroflot,2024-02-12,12:52,287
SU6440,S7 Airlines,2024-01-18,10:50,118
SU460,Nordavia,2024-07-11,12:07,299
SU7542,Pobeda,2024-06-22,02:48,261
SU4426,Aeroflot,2024-01-27,04:54,76
SU3262,Yakutia,2024-01-19,01:30,267
SU9433,Pobeda,2024-09-06,18:47,278
SU1750,Rossiya,2024-12-25,22:44,122
SU7048,Aeroflot,2024-05-04,12:28,295
SU270,Azimuth,2024-01-26,06:56,288
SU7194,S7 Airlines,2024-05-11,00:44,164
SU3909,Aeroflot,2024-01-03,18:05,197
SU3836,Azimuth,2024-07-10,18:38,92
SU492,Azimuth,2024-05-13,14:49,210
SU2878,UTair,2024-06-02,21:35,112
SU9938,Yakutia,2024-08-28,00:39,66
