flightNumber,airline,arrivalDate,arrivalTime,passengers
SU141,Yakutia,2024-02-04,23:23,271
SU768,S7 Airlines,2024-06-06,04:31,83
SU3591,Azimuth,2024-06-03,13:03,89
SU595,Aeroflot,2024-10-05,08:05,88
SU4736,UTair,2024-10-19,23:21,265
SU7567,Nordavia,2024-05-12,07:57,140
SU3049,Red Wings,2024-01-21,03:21,252
SU6406,Pobeda,2024-12-23,11:38,116
SU6289,Nordavia,2024-01-27,17:57,224
SU8229,Yakutia,2024-10-08,18:43,153
SU2229,Red Wings,2024-12-11,06:28,186
SU2183,Ural Airlines,2024-09-16,10:44,155
SU631,S7 Airlines,2024-01-10,03:38,85
SU1548,Ural Airlines,2024-02-22,20:08,154
SU6821,Pobeda,2024-07-19,06:42,144
SU3526,S7 Airlines,2024-12-13,09:57,154
SU4856,Azimuth,2024-01-13,21:14,269
SU3865,S7 Airlines,2024-12-02,16:53,107
SU3152,Red Wings,2024-05-03,23:03,241
SU6894,Nordavia,2024-08-26,11:10,177
SU6017,Rossiya,2024-01-25,13:10,102
SU679,UTair,2024-07-03,03:18,261
SU8554,S7 Airlines,2024-08-23,15:43,208
SU3309,Pobeda,2024-09-02,12:11,76
SU4340,UTair,2024-07-04,02:19,88
SU1374,Pobeda,2024-08-23,23:48,92
SU2883,UTair,2024-05-10,05:07,113
SU2306,S7 Airlines,2024-09-26,14:37,309
SU2041,Ural Airlines,2024-03-14,01:31,249
SU1019,Red Wings,2024-06-08,15:03,269
SU6429,Yakutia,2024-06-10,05:38,198
SU6558,Pobeda,2024-09-26,05:57,141
SU7834,Red Wings,2024-12-12,02:47,251
SU3485,Pobeda,2024-09-06,11:17,76
SU7506,Ural Airlines,2024-09-15,04:55,65
SU914,Ural Airlines,2024-04-21,15:53,142
SU1477,Ural Airlines,2024-06-23,14:49,320
SU9003,Nordavia,2024-05-10,11:16,243
SU9188,Red Wings,2024-03-25,12:06,321
SU6376,UTair,2024-01-24,23:19,240
SU6018,S7 Airlines,2024-08-25,05:18,80
SU880,Aeroflot,2024-02-02,14:30,158
SU9998,Nordavia,2024-10-02,17:05,324
SU4713,Ural Airlines,2024-06-17,04:21,109
SU345,UTair,2024-10-11,05:22,64
SU3324,Aeroflot,2024-07-18,02:51,116
SU6268,Yakutia,2024-10-08,02:27,146
SU3340,UTair,2024-05-07,15:10,267
SU3518,Yakutia,2024-11-22,18:19,336
SU1724,Azimuth,2024-04-06,12:39,151
SU3824,Ural Airlines,2024-06-10,11:52,235
SU9831,Ural Airlines,2024-09-27,06:35,127
SU8121,Azimuth,2024-01-23,06:38,87
SU9792,Rossiya,2024-08-25,04:15,255
SU2756,Nordavia,2024-10-04,21:20,186
SU544,Aeroflot,2024-06-11,19:34,199
SU4015,UTair,2024-11-25,02:18,322
SU9506,Aeroflot,2024-02-22,01:55,106
SU380,Yakutia,2024-07-03,08:14,96
SU8541,Azimuth,2024-09-28,02:27,92
SU8299,Azimuth,2024-11-15,13:06,279
SU3114,Yakutia,2024-11-03,01:28,307
SU6742,Rossiya,2024-04-19,05:28,199
SU7804,Red Wings,2024-05-07,15:32,210
SU2713,Yakutia,2024-06-16,04:38,296
SU3520,S7 Airlines,2024-05-04,22:26,209
SU1054,Azimuth,2024-12-27,09:54,52
SU7000,Ural Airlines,2024-09-10,12:08,226
SU6374,Azimuth,2024-11-25,06:38,162
SU1570,Pobeda,2024-02-25,03:36,259
SU4107,Azimuth,2024-01-17,00:15,198
SU3077,S7 Airlines,2024-09-11,00:48,75
SU3726,Red Wings,2024-11-19,14:14,333
SU9693,Red Wings,2024-04-12,20:39,158
SU3933,Azimuth,2024-05-19,15:05,161
SU9737,Azimuth,2024-08-04,20:16,72
SU7867,Nordavia,2024-11-22,14:52,166
SU4461,Red Wings,2024-05-27,15:37,129
SU2962,UTair,2024-06-13,20:13,284
SU836,Nordavia,2024-03-28,09:58,134
SU2872,Red Wings,2024-08-02,16:40,268
SU4958,Azimuth,2024-12-19,00:10,325
SU666,Pobeda,2024-05-10,23:38,313
SU1330,Azimuth,2024-03-03,23:12,162
SU4464,UTair,2024-12-11,05:34,219
SU2423,Azimuth,2024-05-28,00:34,162
SU899,Pobeda,2024-09-26,18:51,325
SU5939,Ural Airlines,2024-10-06,08:18,349
SU3042,Azimuth,2024-11-10,12:15,161
SU872,Azimuth,2024-10-10,18:01,218
SU2741,Ural Airlines,2024-02-24,04:45,155
SU415,Nordavia,2024-11-25,19:45,312
SU1735,Rossiya,2024-01-21,20:31,277
SU6896,Ural Airlines,2024-11-15,12:17,297
SU5520,Nordavia,2024-04-25,10:00,165
SU9026,Yakutia,2024-05-13,06:53,299
SU7399,Yakutia,2024-01-14,23:16,212
SU116,Rossiya,2024-06-04,04:07,335
SU2044,Pobeda,2024-10-11,18:53,297
SU8668,S7 Airlines,2024-03-23,13:32,243
SU5370,S7 Airlines,2024-11-14,16:21,70
SU6749,Yakutia,2024-06-14,19:51,123
SU9717,Aeroflot,2024-09-03,09:21,243
SU4961,S7 Airlines,2024-04-14,17:33,201
SU8579,Azimuth,2024-11-18,08:21,95
SU7966,Ural Airlines,2024-05-02,23:19,104
SU7798,UTair,2024-03-07,15:03,328
SU8592,Aeroflot,2024-02-10,03:38,240
SU9496,Yakutia,2024-09-26,19:58,70
SU4493,Pobeda,2024-12-06,20:27,219
SU877,Red Wings,2024-06-04,01:30,328
SU3348,Azimuth,2024-05-22,02:25,135
SU9931,Rossiya,2024-03-17,00:35,215
SU4700,Azimuth,2024-01-27,14:37,200
SU1242,UTair,2024-04-20,00:36,95
SU7950,S7 Airlines,2024-09-26,05:41,78
SU191,Azimuth,2024-10-04,17:13,344
SU5271,Ural Airlines,2024-02-12,17:52,61
SU9468,Aeroflot,2024-06-23,16:12,154
SU2091,Pobeda,2024-05-26,10:29,342
SU9820,Azimuth,2024-06-14,18:21,94
SU154,Ural Airlines,2024-06-27,22:44,150
SU1390,Aeroflot,2024-03-11,16:32,331
SU7702,Rossiya,2024-04-19,09:30,267
SU6360,Rossiya,2024-02-07,23:51,291
SU3299,Pobeda,2024-12-19,12:10,289
SU826,Pobeda,2024-07-15,21:25,321
SU8172,Yakutia,2024-10-01,18:08,189
SU7171,UTair,2024-01-26,18:54,89
SU8237,Yakutia,2024-05-06,17:02,251
SU8715,Ural Airlines,2024-10-05,09:59,69
SU8874,S7 Airlines,2024-10-26,09:07,282
SU7874,S7 Airlines,2024-11-11,09:57,295
SU3778,Pobeda,2024-09-05,08:59,83
SU3942,Red Wings,2024-09-27,17:05,220
SU4717,Nordavia,2024-04-14,19:02,56
SU8847,Azimuth,2024-03-07,13:17,152
SU4915,Ural Airlines,2024-08-26,10:57,158
SU9999,Azimuth,2024-04-07,12:40,337
SU6609,Pobeda,2024-09-14,10:43,224
SU1501,Azimuth,2024-04-05,13:12,177
SU3629,Rossiya,2024-04-27,15:05,257
SU950,Azimuth,2024-08-23,08:43,132
SU1992,Rossiya,2024-10-16,11:46,285
SU3305,Red Wings,2024-01-07,21:19,190
SU2179,Nordavia,2024-02-18,05:58,344
SU8703,Nordavia,2024-01-19,09:48,264
SU3188,Aeroflot,2024-01-05,08:23,100
SU3256,UTair,2024-06-02,18:55,294
SU7024,Red Wings,2024-07-18,19:42,252
SU6642,S7 Airlines,2024-07-18,16:57,295
SU4933,Pobeda,2024-06-21,16:01,58
SU732,S7 Airlines,2024-02-04,05:44,220
SU7331,Azimuth,2024-08-10,15:42,62
SU3284,Ural Airlines,2024-02-09,13:35,188
SU7988,Azimuth,2024-12-04,00:44,80
SU9018,Azimuth,2024-05-08,13:54,65
SU2655,Yakutia,2024-02-08,19:30,92
SU8388,Pobeda,2024-10-18,05:18,263
SU807,Aeroflot,2024-04-07,16:23,106
SU4280,Red Wings,2024-01-17,03:04,183
SU7356,Red Wings,2024-10-16,21:25,61
SU1523,Ural Airlines,2024-08-16,04:51,63
SU2013,Rossiya,2024-11-13,07:09,247
SU4183,Pobeda,2024-10-01,07:38,78
SU8608,Red Wings,2024-08-24,05:01,338
SU3136,UTair,2024-06-24,11:57,69
SU9040,Nordavia,2024-03-24,04:39,257
SU4686,Ural Airlines,2024-04-14,15:18,343
SU9335,Azimuth,2024-06-22,19:46,242
SU1551,Aeroflot,2024-11-26,12:58,111
SU239,Red Wings,2024-06-28,12:17,81
SU2709,Ural Airlines,2024-08-06,22:22,320
SU292,Ural Airlines,2024-05-18,02:56,195
SU3027,Yakutia,2024-04-20,22:37,277
SU8421,Azimuth,2024-09-25,10:10,181
SU1264,Ural Airlines,2024-04-02,11:49,200
SU4703,Rossiya,2024-10-05,09:12,343
SU7835,UTair,2024-04-27,12:51,75
SU575,Nordavia,2024-05-16,04:53,342
SU7676,Nordavia,2024-02-13,05:19,328
SU269,Aeroflot,2024-03-20,05:09,265
SU5072,Rossiya,2024-07-09,01:14,76
SU692,Yakutia,2024-12-04,18:08,330
SU3966,Red Wings,2024-04-18,18:42,114
SU6456,Red Wings,2024-04-24,23:31,305
SU3687,Azimuth,2024-02-04,12:36,326
SU6967,Rossiya,2024-04-18,04:46,253
SU9235,Pobeda,2024-05-09,07:30,266
SU4431,Pobeda,2024-12-11,00:23,184
SU6837,Yakutia,2024-11-16,11:02,321
SU8018,UTair,2024-11-03,18:13,124
SU2978,Nordavia,2024-02-17,23:37,246
SU1688,Azimuth,2024-11-22,11:33,272
SU6480,UTair,2024-08-07,16:48,342
SU5699,Ural Airlines,2024-06-16,11:10,229
SU7564,Yakutia,2024-11-17,16:09,279
SU1560,UTair,2024-01-16,07:10,280
SU1749,Aeroflot,2024-10-04,18:00,65
SU6241,Yakutia,2024-08-17,12:16,192
SU2957,S7 Airlines,2024-02-12,05:52,121
SU4090,Yakutia,2024-11-09,17:14,286
SU8617,Pobeda,2024-11-10,17:25,55
SU7550,Aeroflot,2024-02-13,06:41,82
SU530,Pobeda,2024-10-27,03:49,350
SU8702,UTair,2024-01-04,21:22,204
SU9460,Azimuth,2024-01-08,15:51,344
SU9673,Ural Airlines,2024-05-25,09:52,287
SU3286,Ural Airlines,2024-12-26,14:13,254
SU9928,Rossiya,2024-11-17,14:03,200
SU4492,Aeroflot,2024-11-24,09:48,95
SU9944,Red Wings,2024-03-10,06:08,125
SU4065,Aeroflot,2024-04-25,20:39,157
SU3754,Yakutia,2024-02-15,03:20,133
SU2663,Pobeda,2024-01-02,02:13,333
SU8913,S7 Airlines,2024-08-26,14:24,150
SU7126,Rossiya,2024-07-14,07:52,206
SU2280,Red Wings,2024-07-16,02:00,52
SU4901,Nordavia,2024-04-17,21:12,99
SU4889,Ural Airlines,2024-08-02,04:53,201
SU4185,Aeroflot,2024-10-01,21:18,99
SU1986,Red Wings,2024-08-21,23:18,88
SU7149,Pobeda,2024-03-16,06:45,133
SU3114,Rossiya,2024-03-21,22:21,276
SU1563,Ural Airlines,2024-07-18,10:16,246
SU6671,Red Wings,2024-11-22,23:03,340
SU9548,Nordavia,2024-12-21,19:47,242
SU7706,Aeroflot,2024-05-08,00:24,318
SU8801,Pobeda,2024-06-04,12:14,344
SU9147,Rossiya,2024-12-05,07:31,108
SU896,Nordavia,2024-10-01,03:47,251
SU2758,S7 Airlines,2024-12-13,17:53,139
SU2193,Pobeda,2024-11-26,02:52,139
SU9284,Rossiya,2024-07-20,06:44,254
SU1299,Pobeda,2024-06-01,00:01,199
SU5463,Rossiya,2024-01-12,16:28,347
SU7391,UTair,2024-05-23,20:03,216
SU5136,Aeroflot,2024-01-22,23:16,128
SU2828,Rossiya,2024-01-18,05:08,113
SU3892,Azimuth,2024-07-16,03:26,82
SU8593,Pobeda,2024-12-11,16:30,88
SU809,Ural Airlines,2024-12-14,21:08,337
SU9306,Rossiya,2024-08-22,22:10,200
SU9020,Pobeda,2024-07-27,02:39,327
SU681,Nordavia,2024-06-13,05:25,217
SU1343,Red Wings,2024-06-12,10:55,316
SU9741,Rossiya,2024-07-27,01:57,62
SU510,Pobeda,2024-04-24,00:46,73
SU7475,UTair,2024-03-25,08:28,143
SU5001,Red Wings,2024-03-22,19:10,109
SU7008,Rossiya,2024-08-26,03:29,199
SU2195,UTair,2024-06-10,21:55,147
SU2949,Pobeda,2024-05-28,08:20,204
SU4138,S7 Airlines,2024-01-27,14:34,252
SU7433,Ural Airlines,2024-07-22,06:48,93
SU6678,Aeroflot,2024-07-18,16:33,143
SU5557,Pobeda,2024-02-24,22:49,268
SU9072,Nordavia,2024-04-16,09:06,185
SU2858,S7 Airlines,2024-05-12,10:21,240
SU6347,UTair,2024-10-12,09:36,193
SU8423,Pobeda,2024-11-06,12:24,342
SU4263,UTair,2024-02-17,16:43,120
SU3657,Red Wings,2024-10-08,11:21,82
SU114,UTair,2024-06-15,00:49,206
SU6092,Aeroflot,2024-07-16,07:11,218
SU179,Red Wings,2024-03-17,18:33,81
SU2285,Rossiya,2024-02-12,22:57,128
SU3963,Aeroflot,2024-06-01,09:52,73
SU1688,Ural Airlines,2024-08-28,07:59,70
SU6493,Nordavia,2024-04-24,01:18,263
SU8725,Azimuth,2024-05-04,05:43,94
SU7952,UTair,2024-03-28,16:24,226
SU7495,Pobeda,2024-04-24,05:31,250
SU5461,Rossiya,2024-12-08,16:29,273
SU7504,Pobeda,2024-04-10,22:19,302
SU6897,Aeroflot,2024-06-03,04:38,283
SU1495,Red Wings,2024-11-01,06:13,140
SU8452,Ural Airlines,2024-04-15,02:28,66
SU4931,Yakutia,2024-01-10,10:02,87
SU3785,Red Wings,2024-12-25,08:42,243
SU8108,Rossiya,2024-06-01,04:43,133
SU394,S7 Airlines,2024-11-28,16:09,224
SU4169,Pobeda,2024-06-25,22:33,70
SU3780,Pobeda,2024-08-15,22:51,116
SU2239,Ural Airlines,2024-03-27,12:24,117
SU5307,Red Wings,2024-02-20,06:11,249
SU1766,Red Wings,2024-08-20,05:11,241
SU9087,Rossiya,2024-07-21,09:41,151
SU4562,Aeroflot,2024-07-28,16:36,191
SU5932,Aeroflot,2024-09-09,17:11,133
SU6857,Yakutia,2024-10-07,03:39,128
SU9319,S7 Airlines,2024-03-18,10:00,255
SU3856,S7 Airlines,2024-12-25,13:55,90
SU7601,Red Wings,2024-11-28,04:04,159
SU1407,Red Wings,2024-06-09,07:18,242
SU706,Rossiya,2024-10-08,02:10,343
SU5647,Nordavia,2024-02-05,10:11,234
SU1140,UTair,2024-02-02,08:08,337
SU8869,S7 Airlines,2024-10-28,18:21,236
SU840,Pobeda,2024-04-22,20:06,194
SU4388,Red Wings,2024-08-11,21:40,268
SU1044,UTair,2024-02-07,13:42,295
SU7281,Yakutia,2024-07-08,22:31,315
SU2860,Ural Airlines,2024-07-22,08:25,59
SU3847,Aeroflot,2024-10-15,02:17,86
SU1368,UTair,2024-04-14,03:42,330
SU4322,UTair,2024-12-15,08:44,88
SU8381,Pobeda,2024-09-27,20:13,91
SU1017,S7 Airlines,2024-04-02,08:36,62
SU7049,Ural Airlines,2024-02-20,23:49,82
SU249,Nordavia,2024-01-03,00:52,50
SU1542,Rossiya,2024-10-20,23:33,91
SU4673,Pobeda,2024-02-23,08:31,200
SU5095,Ural Airlines,2024-11-14,16:01,185
SU404,Nordavia,2024-10-23,05:34,50
SU8848,Aeroflot,2024-09-18,16:58,321
SU973,Red Wings,2024-06-24,01:20,125
SU5041,Aeroflot,2024-02-24,11:15,202
SU2581,Pobeda,2024-10-18,12:48,143
SU1730,Rossiya,2024-05-03,14:47,96
SU7067,S7 Airlines,2024-11-08,22:41,205
SU4341,Azimuth,2024-05-05,04:31,337
SU9400,UTair,2024-06-03,21:15,153
SU9609,Nordavia,2024-04-26,17:37,207
SU4746,Nordavia,2024-05-13,04:14,97
SU2298,Red Wings,2024-12-14,12:47,286
SU8679,Pobeda,2024-08-26,05:31,269
SU4228,Rossiya,2024-04-02,05:03,164
SU3518,Nordavia,2024-12-18,20:51,156
SU6740,Ural Airlines,2024-06-15,20:28,123
SU5896,UTair,2024-10-18,09:04,243
SU7231,S7 Airlines,2024-07-10,03:06,106
SU5668,Aeroflot,2024-08-17,11:44,284
SU2255,S7 Airlines,2024-06-16,02:54,134
SU302,Aeroflot,2024-11-05,18:03,287
SU4561,Ural Airlines,2024-07-07,11:04,267
SU596,Red Wings,2024-08-12,16:26,258
SU4720,Pobeda,2024-08-09,02:15,83
SU8010,Red Wings,2024-01-14,02:00,225
SU100,Azimuth,2024-10-15,12:02,228
SU3793,Azimuth,2024-12-27,19:19,104
SU9469,S7 Airlines,2024-05-05,21:06,234
SU1149,Red Wings,2024-12-12,02:38,340
SU4714,Pobeda,2024-08-06,04:32,156
SU2054,Yakutia,2024-06-07,21:41,130
SU7137,Aeroflot,2024-01-12,17:13,140
SU3512,Azimuth,2024-09-24,21:19,88
SU1670,Nordavia,2024-05-14,19:06,350
SU1076,Yakutia,2024-09-07,15:57,118
SU6127,Nordavia,2024-07-17,02:05,291
SU6142,Pobeda,2024-02-13,16:20,235
SU2654,Red Wings,2024-10-21,04:30,270
SU6392,Pobeda,2024-09-11,16:29,306
SU4644,Aeroflot,2024-05-07,15:47,56
SU1006,UTair,2024-06-24,07:40,69
SU9159,Yakutia,2024-08-27,04:58,220
SU7988,S7 Airlines,2024-11-24,13:38,164
SU4406,S7 Airlines,2024-01-18,22:45,285
SU6445,Rossiya,2024-06-07,10:16,287
SU4548,Yakutia,2024-09-19,16:49,329
SU270,UTair,2024-01-03,17:42,274
SU5461,S7 Airlines,2024-01-18,22:29,220
SU1025,Azimuth,2024-10-12,07:01,271
SU2304,Rossiya,2024-05-14,21:39,248
SU6205,Azimuth,2024-12-16,18:30,82
SU5440,Ural Airlines,2024-11-03,21:03,146
SU5814,Pobeda,2024-07-17,09:48,291
SU1159,Aeroflot,2024-02-22,10:51,291
SU6878,Aeroflot,2024-04-06,08:54,213
SU9517,Ural Airlines,2024-08-13,14:52,310
SU8490,Rossiya,2024-06-08,19:22,316
SU8906,S7 Airlines,2024-03-12,18:42,219
SU1752,S7 Airlines,2024-01-10,16:12,197
SU1167,Nordavia,2024-02-15,12:47,190
SU2487,Rossiya,2024-01-10,11:30,177
SU6010,Red Wings,2024-01-10,11:07,220
SU2895,Ural Airlines,2024-11-26,14:56,340
SU4648,Pobeda,2024-09-06,15:12,136
SU5846,S7 Airlines,2024-02-27,09:17,242
SU5494,Nordavia,2024-06-08,05:26,245
SU3497,Nordavia,2024-07-15,10:21,191
SU9041,Aeroflot,2024-12-21,04:53,190
SU1159,Aeroflot,2024-09-04,06:38,55
SU813,Azimuth,2024-01-14,02:34,194
SU2398,Nordavia,2024-09-04,14:23,343
SU3571,Yakutia,2024-08-07,05:55,299
SU9837,Pobeda,2024-11-16,02:45,126
SU943,Aeroflot,2024-08-16,19:27,105
SU8438,Pobeda,2024-07-14,12:52,63
SU7168,Pobeda,2024-08-28,08:31,98
SU6858,Pobeda,2024-09-13,04:37,199
SU770,S7 Airlines,2024-03-27,18:55,323
SU4617,Pobeda,2024-07-06,04:02,58
SU3119,UTair,2024-12-24,13:24,209
SU2424,UTair,2024-04-05,17:39,142
SU1086,Ural Airlines,2024-09-11,00:56,110
SU1911,S7 Airlines,2024-11-01,00:50,94
SU9869,Aeroflot,2024-09-20,10:29,237
SU5983,UTair,2024-10-17,09:46,179
SU9424,Ural Airlines,2024-06-28,20:59,147
SU6434,Ural Airlines,2024-08-12,15:17,124
SU8932,Ural Airlines,2024-09-13,06:48,187
SU1837,S7 Airlines,2024-11-17,10:49,85
SU5192,Rossiya,2024-09-28,20:27,55
SU7127,Azimuth,2024-09-07,20:12,322
SU7371,Rossiya,2024-08-14,01:02,320
SU7734,S7 Airlines,2024-03-28,22:02,319
SU6772,Rossiya,2024-03-08,11:38,259
SU8461,Aeroflot,2024-01-07,14:26,218
SU2981,Ural Airlines,2024-07-25,11:09,128
SU1907,Rossiya,2024-12-25,09:24,75
SU1947,Nordavia,2024-12-08,15:17,143
SU8089,UTair,2024-09-17,19:31,288
SU8255,Pobeda,2024-03-20,08:37,63
SU7411,Nordavia,2024-09-05,18:28,71
SU1462,S7 Airlines,2024-05-11,05:18,89
SU4439,Ural Airlines,2024-08-23,00:35,166
SU3006,Aeroflot,2024-07-10,01:00,86
SU3009,Azimuth,2024-08-09,01:26,201
SU9029,Nordavia,2024-04-23,10:05,61
SU2846,Rossiya,2024-12-02,18:56,273
SU2908,Nordavia,2024-04-05,21:33,73
SU9734,Aeroflot,2024-06-15,11:52,161
SU5544,Red Wings,2024-08-27,13:55,289
SU9243,Ural Airlines,2024-01-24,08:02,105
SU6046,Nordavia,2024-02-13,02:06,277
SU6032,Aeroflot,2024-11-05,17:57,168
SU9226,Aeroflot,2024-08-02,16:46,324
SU2221,Red Wings,2024-10-10,16:33,248
SU2721,S7 Airlines,2024-11-08,21:00,254
SU2534,UTair,2024-05-27,14:26,234
SU588,S7 Airlines,2024-06-18,03:40,140
SU4381,UTair,2024-04-15,12:25,97
SU4496,Nordavia,2024-04-05,22:15,283
SU3470,Ural Airlines,2024-01-07,13:27,168
SU5116,Azimuth,2024-08-17,21:51,283
SU9752,UTair,2024-05-10,11:49,198
SU190,Pobeda,2024-01-14,09:09,266
SU2253,UTair,2024-04-24,23:54,220
SU3158,Aeroflot,2024-08-16,01:36,255
SU5135,Nordavia,2024-11-25,04:18,159
SU2577,Yakutia,2024-05-23,12:01,54
SU6816,Red Wings,2024-04-06,08:22,136
SU4481,Azimuth,2024-10-25,18:39,176
SU6633,Azimuth,2024-03-12,03:30,159
SU7195,Pobeda,2024-04-25,08:25,154
SU8011,Rossiya,2024-12-11,09:31,277
SU3310,Pobeda,2024-01-15,20:03,349
SU4354,UTair,2024-07-27,10:42,61
SU8168,Rossiya,2024-11-01,20:42,275
SU930,Yakutia,2024-01-14,01:55,280
SU236,Nordavia,2024-04-19,15:58,203
SU6409,Nordavia,2024-05-12,23:29,304
SU6403,Rossiya,2024-04-03,04:07,108
SU163,Yakutia,2024-05-09,04:33,157
SU3463,Red Wings,2024-04-22,23:31,322
SU1506,Red Wings,2024-12-22,13:54,233
SU4723,Ural Airlines,2024-11-27,12:44,239
SU2550,UTair,2024-06-06,08:05,238
SU944,Nordavia,2024-02-22,21:18,133
SU2864,Nordavia,2024-10-28,20:42,233
SU7465,Rossiya,2024-10-27,13:40,90
SU8867,Aeroflot,2024-09-25,16:45,302
SU3409,Azimuth,2024-10-09,00:46,200
SU8943,Rossiya,2024-07-08,09:52,84
SU4188,Nordavia,2024-09-11,15:36,154
SU9750,Yakutia,2024-07-21,12:54,300
SU9377,Yakutia,2024-07-05,18:22,91
SU4921,S7 Airlines,2024-04-09,09:45,331
SU3476,Pobeda,2024-12-15,13:43,169
SU5004,Aeroflot,2024-04-06,15:22,63
SU9225,Aeroflot,2024-11-11,20:39,104
SU2521,Ural Airlines,2024-07-04,20:39,233
SU3419,S7 Airlines,2024-06-26,16:45,122
SU3274,Aeroflot,2024-04-28,03:51,248
SU8373,UTair,2024-06-19,08:45,166
SU5822,Yakutia,2024-12-12,12:32,114
SU4342,Ural Airlines,2024-04-15,19:36,290
SU6228,Nordavia,2024-10-25,11:46,135
SU7331,UTair,2024-09-10,12:26,53
SU1994,S7 Airlines,2024-12-20,13:36,103
